operon_id,subtype,subtype_score,operon_length,n_crispr,n_spacers,n_tracr,n_cas,n_genes,evalue,gene_name
GCA_018396375.1@484,VI,VI,5743,1,24,0,1,2,0.0,Cas13b
GCA_018396375.1@675,VI,VI,5069,1,17,0,2,2,0.0,Cas13b
GCA_018474055.1@11,VI,VI,3459,1,5,0,1,2,0.0,Cas13b
GCA_018474105.1@11,VI,VI,3459,1,7,0,1,2,0.0,Cas13b
GCA_018474125.1@11,VI,VI,3525,1,8,0,1,2,0.0,Cas13b
GCA_018474135.1@13,VI,VI,3525,1,6,0,1,2,0.0,Cas13b
GCA_018474165.1@13,VI,VI,3591,1,7,0,1,2,0.0,Cas13b
GCA_018474175.1@13,VI,VI,3459,1,5,0,1,2,0.0,Cas13b
GCA_018474205.1@11,VI,VI,3459,1,5,0,1,2,0.0,Cas13b
GCA_018474225.1@11,VI,VI,4721,1,12,0,1,2,0.0,Cas13b
GCA_018474245.1@1,VI,VI,4721,1,12,0,1,2,0.0,Cas13b
GCA_018474265.1@4,VI,VI,4721,1,13,0,1,2,0.0,Cas13b
GCA_018474285.1@14,VI,VI,4721,1,13,0,1,2,0.0,Cas13b
GCA_018474305.1@1,VI,VI,4721,1,12,0,1,2,0.0,Cas13b
GCA_018474445.1@11,VI,VI,4385,1,13,0,1,2,0.0,Cas13b
GCA_018474485.1@11,VI,VI,3591,1,9,0,1,2,0.0,Cas13b
GCA_019391755.1@12,VI,VI,4483,1,9,0,1,3,0.0,Cas13b
GCA_019552165.1@14,VI,VI,5583,1,6,0,2,4,0.0,Cas13b
GCA_019552165.1@14,VI,VI,5583,1,6,0,2,4,0.0,Cas13b
GCA_019552185.1@14,VI,VI,5583,1,6,0,2,4,0.0,Cas13b
GCA_019552185.1@14,VI,VI,5583,1,6,0,2,4,0.0,Cas13b
GCA_019638525.1@8,VI,VI,4023,1,12,0,1,1,0.0,Cas13b
GCA_019694695.1@35,VI,VI,3748,1,8,0,1,1,0.0,Cas13b
GCA_019802725.1@14,VI,VI,4412,1,14,0,1,2,0.0,Cas13b
GCA_019802745.1@5,VI,VI,3393,1,6,0,1,2,0.0,Cas13b
GCA_019802765.1@14,VI,VI,5583,1,6,0,2,4,0.0,Cas13b
GCA_019802765.1@14,VI,VI,5583,1,6,0,2,4,0.0,Cas13b
GCA_019802785.1@14,VI,VI,4722,1,12,0,1,2,0.0,Cas13b
GCA_019856515.1@24,VI,VI,4857,1,10,0,2,3,0.0,Cas13b
GCA_019972955.1@93,VI,VI,6563,1,8,0,2,2,0.0,Cas13b
GCA_019973015.1@47,VI,VI,3943,1,8,0,1,1,0.0,Cas13b
GCA_019973235.1@40,VI,VI,5072,1,3,0,2,3,0.0,Cas13b
GCA_020047275.1@143,VI,VI,4981,1,9,0,1,3,0.0,Cas13b
GCA_020047475.1@462,VI,VI,4245,1,11,0,1,1,0.0,Cas13b
GCA_020050275.1@257,VI,VI,4245,1,11,0,1,1,0.0,Cas13b
GCA_020050275.1@271,VI,VI,4432,1,25,0,1,1,0.0,Cas13b
GCA_020051655.1@1171,VI,VI,5479,1,22,0,2,2,0.0,Cas13b
GCA_020051655.1@178,VI,VI,5063,1,24,0,1,1,0.0,Cas13b
GCA_020051655.1@715,VI,VI,4245,1,11,0,1,1,0.0,Cas13b
GCA_020054605.1@166,VI,VI,4978,1,5,0,2,2,0.0,Cas13b
GCA_020054605.1@526,VI,VI,5126,1,24,0,1,1,0.0,Cas13b
GCA_020056385.1@5,VI,VI,6277,1,9,0,2,4,0.0,Cas13b
GCA_020149935.1@6,VI,VI,4354,1,6,0,2,2,0.0,Cas13b
GCA_020161055.1@45,VI,VI,5203,1,16,0,2,3,0.0,Cas13b
GCA_020628725.1@3,VI,VI,8037,1,15,0,2,5,0.0,Cas13b
GCA_020635395.1@7,VI,VI,4403,1,8,0,2,3,0.0,Cas13b
GCA_020635395.1@7,VI,VI,4403,1,8,0,2,3,0.0,Cas13b
GCA_020733145.1@7,VI,VI,3786,1,5,0,1,1,0.0,Cas13b
GCA_021352595.1@1,VI,VI,4722,1,12,0,1,2,0.0,Cas13b
GCA_021406605.1@13,VI,VI,4652,1,6,0,1,2,0.0,Cas13b
GCA_021406625.1@13,VI,VI,4625,1,8,0,2,2,0.0,Cas13b
GCA_021406625.1@5,VI,VI,5200,1,14,0,1,2,0.0,Cas13b
GCA_021406645.1@17,VI,VI,4849,1,9,0,1,2,0.0,Cas13b
GCA_021406655.1@15,VI,VI,4496,1,6,0,1,3,0.0,Cas13b
GCA_021406655.1@6,VI,VI,4560,1,7,0,2,3,0.0,Cas13b
GCA_021406685.1@14,VI,VI,4367,1,4,0,3,3,0.0,Cas13b
GCA_021406685.1@8,VI,VI,4815,1,11,0,1,2,0.0,Cas13b
GCA_021406705.1@14,VI,VI,4455,1,3,0,1,2,0.0,Cas13b
GCA_021406725.1@13,VI,VI,4494,1,6,0,2,2,0.0,Cas13b
GCA_021406725.1@5,VI,VI,4588,1,5,0,1,2,0.0,Cas13b
GCA_021406735.1@14,VI,VI,4295,1,3,0,2,2,0.0,Cas13b
GCA_021406735.1@15,VI,VI,5113,1,13,0,1,2,0.0,Cas13b
GCA_021406745.1@18,VI,VI,4495,1,6,0,2,2,0.0,Cas13b
GCA_021406745.1@6,VI,VI,4496,1,6,0,1,3,0.0,Cas13b
GCA_021406785.1@5,VI,VI,4287,1,3,0,1,2,0.0,Cas13b
GCA_021406795.1@2,VI,VI,4627,1,8,0,2,2,0.0,Cas13b
GCA_021406795.1@9,VI,VI,4587,1,5,0,1,2,0.0,Cas13b
GCA_021406845.1@6,VI,VI,4785,1,8,0,1,2,0.0,Cas13b
GCA_021636435.1@12,VI,VI,4902,1,4,0,3,3,0.0,Cas13b
GCA_021650975.2@19,VI,VI,3925,1,4,0,1,1,0.0,Cas13b
GCA_021655715.1@14,VI,VI,5517,1,5,0,2,4,0.0,Cas13b
GCA_021655715.1@14,VI,VI,5517,1,5,0,2,4,0.0,Cas13b
GCA_021655765.1@14,VI,VI,5517,1,5,0,2,4,0.0,Cas13b
GCA_021655765.1@14,VI,VI,5517,1,5,0,2,4,0.0,Cas13b
GCA_021655785.1@14,VI,VI,5583,1,6,0,2,4,0.0,Cas13b
GCA_021655785.1@14,VI,VI,5583,1,6,0,2,4,0.0,Cas13b
GCA_021655845.1@5,VI,VI,3394,1,4,0,1,2,0.0,Cas13b
GCA_021729145.1@3,VI,VI,4440,1,12,0,1,1,0.0,Cas13b
GCA_021793375.1@3,VI,VI,4353,1,13,0,1,2,0.0,Cas13b
GCA_022511245.1@3,VI,VI,3849,1,6,0,1,1,0.0,Cas13b
GCA_022565635.1@1,VI,VI,5281,1,20,0,2,3,0.0,Cas13b
GCA_022772045.1@12,VI,VI,5370,1,11,0,2,2,0.0,Cas13b
GCA_022775985.1@1,VI,VI,7013,1,3,0,3,4,0.0,Cas13b
GCA_022778605.1@6,VI,VI,3880,1,5,0,1,1,0.0,Cas13b
GCA_022817855.1@1,VI,VI,4191,1,7,0,1,1,0.0,Cas13b
GCA_023092945.2@6,VI,VI,5745,1,9,0,2,2,0.0,Cas13b
GCA_023148185.1@27,VI,VI,5165,1,23,0,1,1,0.0,Cas13b
GCA_023251515.1@5,VI,VI,5974,1,30,0,1,2,0.0,Cas13b
GCA_023268315.1@184,VI,VI,4745,1,13,0,1,3,0.0,Cas13b
GCA_023268315.1@297,VI,VI,5055,1,16,0,2,4,0.0,Cas13b
GCA_023387835.1@7,VI,VI,4287,1,10,0,1,2,0.0,Cas13b
GCA_023392125.1@37,VI,VI,4549,1,14,0,1,3,0.0,Cas13b
GCA_023395235.1@6,VI,VI,4354,1,8,0,1,2,0.0,Cas13b
GCA_023397815.1@1,VI,VI,5461,1,20,0,2,3,0.0,Cas13b
GCA_023434335.1@6,VI,VI,4669,1,8,0,2,2,0.0,Cas13b
GCA_023663585.1@13,VI,VI,5829,1,18,0,3,3,0.0,Cas13b
GCA_023664025.1@19,VI,VI,5378,1,11,0,2,2,0.0,Cas13b
GCA_023664625.1@7,VI,VI,5431,1,12,0,2,3,0.0,Cas13b
GCA_023667065.1@7,VI,VI,5497,1,13,0,2,3,0.0,Cas13b
GCA_023822425.1@15,VI,VI,4626,1,8,0,2,2,0.0,Cas13b
GCA_023822425.1@5,VI,VI,4785,1,8,0,1,2,0.0,Cas13b
GCA_023822445.1@15,VI,VI,4626,1,8,0,2,2,0.0,Cas13b
GCA_023822445.1@5,VI,VI,4785,1,8,0,1,2,0.0,Cas13b
GCA_023822465.1@16,VI,VI,4785,1,8,0,1,2,0.0,Cas13b
GCA_023822465.1@5,VI,VI,4494,1,6,0,2,2,0.0,Cas13b
GCA_024124845.1@12,VI,VI,3525,1,6,0,1,2,0.0,Cas13b
GCA_024124915.1@1,VI,VI,3409,1,4,0,1,2,0.0,Cas13b
GCA_024124945.1@11,VI,VI,3525,1,8,0,1,2,0.0,Cas13b
GCA_024124965.1@11,VI,VI,5527,1,25,0,1,2,0.0,Cas13b
GCA_024401635.1@3,VI,VI,4382,1,13,0,1,2,0.0,Cas13b
GCA_024413595.1@5,VI,VI,7769,1,18,0,2,4,0.0,Cas13b
GCA_024436185.1@11,VI,VI,3459,1,5,0,1,2,0.0,Cas13b
GCA_024436195.1@14,VI,VI,3525,1,6,0,1,2,0.0,Cas13b
GCA_024437765.1@1,VI,VI,3525,1,8,0,1,2,0.0,Cas13b
GCA_024437815.1@1,VI,VI,3381,1,4,0,1,2,0.0,Cas13b
GCA_024437825.1@1,VI,VI,3525,1,6,0,1,2,0.0,Cas13b
GCA_024437955.1@1,VI,VI,3393,1,4,0,1,2,0.0,Cas13b
GCA_024635555.1@9,VI,VI,4745,1,13,0,1,3,0.0,Cas13b
GCA_024635585.1@1,VI,VI,5055,1,16,0,2,4,0.0,Cas13b
GCA_024697945.1@3,VI,VI,6667,1,8,0,2,3,0.0,Cas13b
GCA_024712465.1@105,VI,VI,4086,1,13,0,1,1,0.0,Cas13b
GCA_024712465.1@4101,VI,VI,12850,1,61,0,4,7,0.0,Cas13b
GCA_024712465.1@4708,VI,VI,10893,1,10,0,6,8,0.0,Cas13b
GCA_024712465.1@800,VI,VI,6667,1,8,0,2,3,0.0,Cas13b
GCA_024712465.1@878,VI,VI,6678,1,14,0,2,2,0.0,Cas13b
GCA_024712465.1@881,VI,VI,11628,1,30,0,5,5,0.0,Cas13b
GCA_025159075.1@14,VI,VI,5583,1,6,0,2,4,0.0,Cas13b
GCA_025159075.1@14,VI,VI,5583,1,6,0,2,4,0.0,Cas13b
GCA_025210805.1@19,VI,VI,9474,1,9,0,3,5,0.0,Cas13b
GCA_025246525.1@11,VI,VI,3525,1,6,0,1,2,0.0,Cas13b
GCA_025246685.1@1,VI,VI,3525,1,8,0,1,2,0.0,Cas13b
GCA_025246705.1@11,VI,VI,3459,1,5,0,1,2,0.0,Cas13b
GCA_025246725.1@3,VI,VI,3525,1,6,0,1,2,0.0,Cas13b
GCA_025246765.1@3,VI,VI,3525,1,6,0,1,2,0.0,Cas13b
GCA_025246815.1@1,VI,VI,3525,1,8,0,1,2,0.0,Cas13b
GCA_025246865.1@3,VI,VI,3525,1,6,0,1,2,0.0,Cas13b
GCA_025246895.1@1,VI,VI,3525,1,8,0,1,2,0.0,Cas13b
GCA_025629305.1@1,VI,VI,3459,1,7,0,1,2,0.0,Cas13b
GCA_025629365.1@11,VI,VI,3459,1,5,0,1,2,0.0,Cas13b
GCA_025629385.1@1,VI,VI,3525,1,6,0,1,2,0.0,Cas13b
GCA_025629465.1@1,VI,VI,3459,1,5,0,1,2,0.0,Cas13b
GCA_025629505.1@11,VI,VI,3459,1,5,0,1,2,0.0,Cas13b
GCA_025629515.1@12,VI,VI,3459,1,5,0,1,2,0.0,Cas13b
GCA_025629525.1@11,VI,VI,4788,1,13,0,1,2,0.0,Cas13b
GCA_025629585.1@11,VI,VI,3432,1,5,0,1,2,0.0,Cas13b
GCA_025629605.1@1,VI,VI,4435,1,7,0,1,3,0.0,Cas13b
GCA_025629615.1@3,VI,VI,3525,1,6,0,1,2,0.0,Cas13b
GCA_025629635.1@13,VI,VI,3591,1,7,0,1,2,0.0,Cas13b
GCA_025629665.1@16,VI,VI,4800,1,14,0,1,3,0.0,Cas13b
GCA_025629685.1@12,VI,VI,3748,1,15,0,1,3,0.0,Cas13b
GCA_025629725.1@1,VI,VI,3471,1,5,0,1,2,0.0,Cas13b
GCA_025907425.1@11,VI,VI,3525,1,6,0,1,2,0.0,Cas13b
GCA_025907455.1@1,VI,VI,3540,1,6,0,1,2,0.0,Cas13b
GCA_025907475.1@1,VI,VI,3471,1,5,0,1,2,0.0,Cas13b
GCA_025907495.1@15,VI,VI,4787,1,13,0,1,2,0.0,Cas13b
GCA_025907515.1@11,VI,VI,5989,1,32,0,1,2,0.0,Cas13b
GCA_025907525.1@14,VI,VI,4787,1,14,0,1,2,0.0,Cas13b
GCA_025907555.1@14,VI,VI,4721,1,12,0,1,2,0.0,Cas13b
GCA_025907565.1@11,VI,VI,3459,1,7,0,1,2,0.0,Cas13b
GCA_025907635.1@11,VI,VI,3525,1,6,0,1,2,0.0,Cas13b
GCA_025907645.1@1,VI,VI,3474,1,5,0,1,2,0.0,Cas13b
GCA_025907655.1@14,VI,VI,4721,1,12,0,1,2,0.0,Cas13b
GCA_025907695.1@3,VI,VI,4933,1,16,0,1,2,0.0,Cas13b
GCA_025907735.1@13,VI,VI,4866,1,15,0,1,3,0.0,Cas13b
GCA_025907745.1@15,VI,VI,4800,1,14,0,1,2,0.0,Cas13b
GCA_025907775.1@1,VI,VI,3409,1,4,0,1,2,0.0,Cas13b
GCA_025907785.1@1,VI,VI,3406,1,4,0,1,2,0.0,Cas13b
GCA_026652135.1@12,VI,VI,4320,1,12,0,1,2,0.0,Cas13b
GCA_027696905.1@3,VI,VI,4417,1,8,0,1,2,0.0,Cas13b
GCA_027696975.1@6,VI,VI,4088,1,3,0,2,3,0.0,Cas13b
GCA_027696975.1@6,VI,VI,4088,1,3,0,2,3,0.0,Cas13b
GCA_027854065.1@5,VI,VI,4913,1,21,0,1,1,0.0,Cas13b
GCA_027924145.1@10,VI,VI,3993,1,6,0,1,1,0.0,Cas13b
GCA_027924185.1@6,VI,VI,4072,1,7,0,1,1,0.0,Cas13b
GCA_028280815.1@62,VI,VI,3840,1,3,0,1,1,0.0,Cas13b
GCA_028287845.1@7,VI,VI,3601,1,6,0,1,1,0.0,Cas13b
GCA_028335085.1@6,VI,VI,4419,1,5,0,1,2,0.0,Cas13b
GCA_028335105.1@15,VI,VI,4785,1,8,0,1,2,0.0,Cas13b
GCA_028335105.1@4,VI,VI,4494,1,6,0,2,2,0.0,Cas13b
GCA_028335125.1@18,VI,VI,4522,1,4,0,1,2,0.0,Cas13b
GCA_028377305.1@11,VI,VI,4791,1,9,0,2,3,0.0,Cas13b
GCA_028993465.1@6,VI,VI,4522,1,4,0,1,2,0.0,Cas13b
GCA_029054825.1@7,VI,VI,4971,1,6,0,2,2,0.0,Cas13b
GCA_029056585.1@2,VI,VI,5373,1,5,0,1,2,0.0,Cas13b
GCA_029059045.1@13,VI,VI,6094,1,16,0,1,3,0.0,Cas13b
GCA_029097125.1@9,VI,VI,4365,1,12,0,1,1,0.0,Cas13b
GCA_900089705.1@206,VI,VI,10959,1,13,0,5,7,0.0,Cas13b
GCA_900091065.1@24,VI,VI,4354,1,6,0,1,2,0.0,Cas13b
GCA_900091105.1@108,VI,VI,4286,1,5,0,1,2,0.0,Cas13b
GCA_900091195.1@106,VI,VI,4203,1,3,0,1,2,0.0,Cas13b
GCA_900091265.1@62,VI,VI,4155,1,3,0,1,2,0.0,Cas13b
GCA_900100075.1@9,VI,VI,4818,1,10,0,2,2,0.0,Cas13b
GCA_900109895.1@1,VI,VI,4755,1,18,0,1,3,0.0,Cas13b
GCA_900176315.1@6,VI,VI,4806,1,21,0,1,1,0.0,Cas13b
GCA_900186945.1@14,VI,VI,4854,1,14,0,1,2,0.0,Cas13b
GCA_900445575.1@16,VI,VI,5386,1,20,0,2,2,0.0,Cas13b
GCA_900445655.1@35,VI,VI,5098,1,11,0,2,2,0.0,Cas13b
GCA_900446855.1@6,VI,VI,5212,1,16,0,2,2,0.0,Cas13b
GCA_900454855.1@12,VI,VI,4614,1,11,0,1,3,0.0,Cas13b
GCA_900454935.1@28,VI,VI,4673,1,6,0,2,4,0.0,Cas13b
GCA_900455005.1@5,VI,VI,4840,1,13,0,1,3,0.0,Cas13b
GCA_900522965.1@73,VI,VI,6710,1,5,0,3,4,0.0,Cas13b
GCA_900523705.1@87,VI,VI,10555,1,5,0,4,6,0.0,Cas13b
GCA_900523955.1@9,VI,VI,6712,1,5,0,3,3,0.0,Cas13b
GCA_900524135.1@6,VI,VI,4143,1,9,0,1,1,0.0,Cas13b
GCA_900524405.1@75,VI,VI,3353,1,11,0,1,1,0.0,Cas13b
GCA_900525595.1@51,VI,VI,3678,1,10,0,1,2,0.0,Cas13b
GCA_900527545.1@10,VI,VI,4877,1,15,0,2,4,0.0,Cas13b
GCA_900528005.1@26,VI,VI,6173,1,6,0,1,3,0.0,Cas13b
GCA_900540285.1@3,VI,VI,6286,1,6,0,2,3,0.0,Cas13b
GCA_900543255.1@11,VI,VI,5296,1,10,0,3,3,0.0,Cas13b
GCA_900548745.1@4,VI,VI,9894,1,10,0,4,7,0.0,Cas13b
GCA_900552675.1@3,VI,VI,8316,1,5,0,3,6,0.0,Cas13b
GCA_900618195.1@5,VI,VI,5315,1,4,0,2,3,0.0,Cas13b
GCA_900618225.1@6,VI,VI,7246,1,26,0,4,10,0.0,Cas13b
GCA_900683625.1@14,VI,VI,4116,1,9,0,1,1,0.0,Cas13b
GCA_900759955.1@6,VI,VI,3372,1,6,0,1,1,0.0,Cas13b
GCA_900760865.1@3,VI,VI,4384,1,11,0,1,1,0.0,Cas13b
GCA_900770395.1@6,VI,VI,5606,1,4,0,1,2,0.0,Cas13b
GCA_902499555.1@14,VI,VI,4328,1,13,0,1,2,0.0,Cas13b
GCA_902755195.1@5,VI,VI,6972,1,30,0,1,5,0.0,Cas13b
GCA_902755445.1@7,VI,VI,5523,1,10,0,2,2,0.0,Cas13b
GCA_902756335.1@10,VI,VI,8178,1,20,0,3,3,0.0,Cas13b
GCA_902757605.1@2,VI,VI,8335,1,22,0,2,5,0.0,Cas13b
GCA_902757665.1@8,VI,VI,6120,1,26,0,1,1,0.0,Cas13b
GCA_902758775.1@16,VI,VI,4761,1,13,0,1,1,0.0,Cas13b
GCA_902761965.1@13,VI,VI,8041,1,11,0,3,4,0.0,Cas13b
GCA_902762805.1@11,VI,VI,4613,1,7,0,1,1,0.0,Cas13b
GCA_902769875.1@15,VI,VI,6234,1,21,0,2,4,0.0,Cas13b
GCA_902770805.1@4,VI,VI,8196,1,21,0,3,4,0.0,Cas13b
GCA_902774255.1@7,VI,VI,4612,1,10,0,1,1,0.0,Cas13b
GCA_902774805.1@16,VI,VI,4620,1,10,0,1,1,0.0,Cas13b
GCA_902774925.1@6,VI,VI,11320,1,25,0,3,5,0.0,Cas13b
GCA_902776655.1@4,VI,VI,7766,1,11,0,3,7,0.0,Cas13b
GCA_902778085.1@4,VI,VI,4611,1,7,0,1,1,0.0,Cas13b
GCA_902779095.1@4,VI,VI,11412,1,48,0,4,4,0.0,Cas13b
GCA_902780855.1@6,VI,VI,7068,1,18,0,2,4,0.0,Cas13b
GCA_902786725.1@5,VI,VI,4081,1,7,0,1,1,0.0,Cas13b
GCA_902788535.1@3,VI,VI,9757,1,14,0,3,6,0.0,Cas13b
GCA_902795605.1@9,VI,VI,5965,1,8,0,2,2,0.0,Cas13b
GCA_902798775.1@3,VI,VI,10491,1,26,0,4,5,0.0,Cas13b
GCA_902798935.1@10,VI,VI,5817,1,24,0,1,1,0.0,Cas13b
GCA_902799225.1@4,VI,VI,8186,1,21,0,4,5,0.0,Cas13b
GCA_902800075.1@29,VI,VI,7074,1,16,0,2,3,0.0,Cas13b
GCA_903916135.1@1,VI,VI,4956,1,15,0,1,2,0.0,Cas13b
GCA_903926635.1@22,VI,VI,4294,1,12,0,1,2,0.0,Cas13b
GCA_904501735.1@8,VI,VI,4813,1,4,0,2,2,0.0,Cas13b
GCA_905197635.1@17,VI,VI,7117,1,11,0,3,3,0.0,Cas13b
GCA_905199515.1@6,VI,VI,4555,1,11,0,1,2,0.0,Cas13b
GCA_905203615.1@4,VI,VI,9894,1,10,0,4,7,0.0,Cas13b
GCA_905233425.1@3,VI,VI,10394,1,48,0,2,2,0.0,Cas13b
GCA_905233475.1@2,VI,VI,5814,1,5,0,2,3,0.0,Cas13b
GCA_905369845.1@5,VI,VI,6170,1,40,0,1,3,0.0,Cas13b
GCA_905372065.1@11,VI,VI,4551,1,7,0,1,2,0.0,Cas13b
GCA_905372675.1@6,VI,VI,5002,1,15,0,1,2,0.0,Cas13b
GCA_910576935.1@6,VI,VI,4065,1,9,0,1,1,0.0,Cas13b
GCA_910580165.1@4,VI,VI,11518,1,11,0,5,6,0.0,Cas13b
GCA_913045015.1@7,VI,VI,4328,1,13,0,1,2,0.0,Cas13b
GCA_915241915.1@1,VI,VI,4916,1,10,0,1,2,0.0,Cas13b
GCA_916048135.1@10,VI,VI,3778,1,7,0,1,1,0.0,Cas13b
GCA_916050475.1@1,VI,VI,4222,1,4,0,1,2,0.0,Cas13b
GCA_916439215.1@20,VI,VI,4111,1,9,0,3,3,0.0,Cas13b
GCA_916439215.1@20,VI,VI,4111,1,9,0,3,3,0.0,Cas13b
GCA_916439215.1@20,VI,VI,4111,1,9,0,3,3,0.0,Cas13b
GCA_916720205.1@7,VI,VI,5965,1,30,0,1,2,0.0,Cas13b
GCA_934120605.1@13,VI,VI,6267,1,5,0,3,5,0.0,Cas13b
GCA_934191735.1@17,VI,VI,6271,1,5,0,3,3,0.0,Cas13b
GCA_934193175.1@38,VI,VI,6271,1,5,0,3,3,0.0,Cas13b
GCA_934668895.1@29,VI,VI,10938,1,17,0,4,6,0.0,Cas13b
GCA_934675105.1@5,VI,VI,4738,1,18,0,1,1,0.0,Cas13b
GCA_937858715.1@16,VI,VI,4029,1,9,0,1,1,0.0,Cas13b
GCA_937880835.1@2,VI,VI,5065,1,11,0,3,3,0.0,Cas13b
GCA_937880835.1@2,VI,VI,5065,1,11,0,3,3,0.0,Cas13b
GCA_937892825.1@1,VI,VI,4452,1,17,0,1,1,0.0,Cas13b
GCA_937893145.1@15,VI,VI,7237,1,7,0,4,4,0.0,Cas13b
GCA_937893145.1@3,VI,VI,7087,1,18,0,2,3,0.0,Cas13b
GCA_937893805.1@1,VI,VI,3475,1,4,0,1,1,0.0,Cas13b
GCA_937893865.1@10,VI,VI,4328,1,13,0,1,2,0.0,Cas13b
GCA_937936745.1@9,VI,VI,4498,1,8,0,1,2,0.0,Cas13b
GCA_937950445.1@5,VI,VI,4551,1,7,0,1,2,0.0,Cas13b
GCA_937960885.1@5,VI,VI,4809,1,7,0,2,2,0.0,Cas13b
GCA_937968135.1@2,VI,VI,4275,1,11,0,1,1,0.0,Cas13b
GCA_937993075.1@17,VI,VI,3873,1,4,0,1,1,0.0,Cas13b
GCA_938016215.1@6,VI,VI,4555,1,11,0,1,2,0.0,Cas13b
GCA_944320715.1@17,VI,VI,3202,1,5,0,2,2,0.0,Cas13b
GCA_944320715.1@17,VI,VI,3202,1,5,0,2,2,0.0,Cas13b
GCA_945828535.1@1,VI,VI,3751,1,5,0,1,1,0.0,Cas13b
GCA_945829065.1@1,VI,VI,5277,1,6,0,2,3,0.0,Cas13b
GCA_945871015.1@1,VI,VI,5277,1,6,0,2,3,0.0,Cas13b
GCA_945876235.1@12,VI,VI,3910,1,6,0,1,1,0.0,Cas13b
GCA_945877935.1@1,VI,VI,3751,1,5,0,1,1,0.0,Cas13b
GCA_945935995.1@4,VI,VI,15126,1,12,0,5,12,0.0,Cas13b
GCA_945936225.1@1,VI,VI,5140,1,4,0,2,3,0.0,Cas13b
GCA_946183045.1@3,VI,VI,4544,1,5,0,1,1,0.0,Cas13b
GCA_946188195.1@3,VI,VI,5190,1,13,0,2,2,0.0,Cas13b
GCA_946404535.1@4,VI,VI,4005,1,12,0,1,1,0.0,Cas13b
GCA_946405505.1@13,VI,VI,9394,1,12,0,4,6,0.0,Cas13b
GCA_946408085.1@7,VI,VI,8669,1,22,0,2,5,0.0,Cas13b
GCA_946482065.1@3,VI,VI,3708,1,5,0,1,1,0.0,Cas13b
GCA_946536305.1@4,VI,VI,5334,1,9,0,2,2,0.0,Cas13b
GCA_946542065.1@9,VI,VI,7897,1,23,0,2,5,0.0,Cas13b
GCA_946542845.1@21,VI,VI,6168,1,37,0,1,1,0.0,Cas13b
GCA_946617255.1@4,VI,VI,7276,1,14,0,2,3,0.0,Cas13b
GCA_946891835.1@3,VI,VI,4287,1,3,0,1,3,0.0,Cas13b
GCA_947062025.1@10,VI,VI,4447,1,13,0,1,1,0.0,Cas13b
GCA_947097145.1@7,VI,VI,4448,1,7,0,1,2,0.0,Cas13b
GCA_947097945.1@3,VI,VI,4787,1,8,0,1,2,0.0,Cas13b
GCA_947165255.1@3,VI,VI,4507,1,3,0,1,1,0.0,Cas13b
GCA_947165395.1@4,VI,VI,11333,1,16,0,4,6,0.0,Cas13b
GCA_947168665.1@13,VI,VI,4195,1,11,0,1,1,0.0,Cas13b
GCA_947175495.1@14,VI,VI,6094,1,16,0,1,2,0.0,Cas13b
GCA_947175905.1@20,VI,VI,4905,1,5,0,2,2,0.0,Cas13b
GCA_947311265.1@2,VI,VI,4022,1,9,0,2,3,0.0,Cas13b
GCA_947496755.1@10,VI,VI,3946,1,8,0,1,1,0.0,Cas13b
GeversD_2014@2606,VI,VI,4812,1,14,0,2,3,0.0,Cas13b
HeQ_2017@13628,VI,VI,2542,1,8,0,1,1,0.0,Cas13b
HeQ_2017@20829,VI,VI,4944,1,16,0,1,3,0.0,Cas13b
HMP_2012@16711,VI,VI,4735,1,11,0,1,2,0.0,Cas13b
HMP_2012@17488,VI,VI,3926,1,5,0,1,1,0.0,Cas13b
HMP_2012@19229,VI,VI,4818,1,12,0,1,3,0.0,Cas13b
HMP_2012@19358,VI,VI,4888,1,13,0,1,2,0.0,Cas13b
HMP_2012@23124,VI,VI,4423,1,7,0,1,2,0.0,Cas13b
HMP_2012@23292,VI,VI,4818,1,12,0,1,3,0.0,Cas13b
HMP_2012@25187,VI,VI,4129,1,8,0,1,1,0.0,Cas13b
HMP_2012@25681,VI,VI,4286,1,10,0,1,2,0.0,Cas13b
HMP_2012@3165,VI,VI,4362,1,11,0,1,1,0.0,Cas13b
HMP_2012@31912,VI,VI,4023,1,8,0,1,2,0.0,Cas13b
HMP_2012@32083,VI,VI,4291,1,10,0,1,1,0.0,Cas13b
HMP_2012@32158,VI,VI,3302,1,5,0,1,2,0.0,Cas13b
HMP_2012@3266,VI,VI,4150,1,4,0,1,2,0.0,Cas13b
HMP_2012@33227,VI,VI,3905,1,5,0,1,2,0.0,Cas13b
HMP_2012@33893,VI,VI,4052,1,7,0,1,3,0.0,Cas13b
HMP_2012@35045,VI,VI,4031,1,8,0,1,1,0.0,Cas13b
HMP_2012@35057,VI,VI,3991,1,6,0,1,1,0.0,Cas13b
HMP_2012@36292,VI,VI,4057,1,7,0,1,1,0.0,Cas13b
HMP_2012@41641,VI,VI,6738,1,42,0,1,2,0.0,Cas13b
HMP_2012@41785,VI,VI,3649,1,5,0,1,1,0.0,Cas13b
HMP_2012@43602,VI,VI,4888,1,13,0,1,2,0.0,Cas13b
HMP_2012@46060,VI,VI,5166,1,18,0,1,2,0.0,Cas13b
HMP_2012@502,VI,VI,4129,1,8,0,1,1,0.0,Cas13b
HMP_2012@5050,VI,VI,4280,1,4,0,1,3,0.0,Cas13b
