sequence_id,phage_id,pident,algn_length,mismatch,gapopen,phagestart,phageend,phagelength,evalue,bitscore,phage_cg,phage_taxonomy,phage_completeness,phage_host,phage_lifestyle,phage_source
ERZ2115074@232_sp2,MGV-GENOME-0233301,100.0,30,0,0,16032,16061,33970,2.92e-07,60.0,46.98263173388284,,Medium-quality,Parabacteroides,virulent,MGV
ERZ2115074@232_sp2,MGV-GENOME-0262551,100.0,30,0,0,16423,16394,23456,2.92e-07,60.0,43.63489085948159,,Medium-quality,Parabacteroides,virulent,MGV
ERZ2115074@232_sp2,IMGVR_UViG_3300029137_000161|3300029137|Ga0168731_100160|2-43872,100.0,30,0,0,20701,20672,43871,2.92e-07,60.0,48.569670169360165,Caudoviricetes,High-quality,Parabacteroides,temperate,IMG_VR
ERZ2115074@232_sp2,uvig_242861,93.333,30,2,0,12498,12527,32673,0.017,44.1,42.576439261775775,Caudovirales,Medium-quality,Parabacteroides distasonis,virulent,GPD
ERZ2115074@232_sp3,MGV-GENOME-0379295,100.0,29,0,0,171133,171105,195667,1.15e-06,58.0,32.528223972361204,Caudovirales,High-quality,Parabacteroides,virulent,MGV
ERZ2115074@232_sp3,MGV-GENOME-0367409,100.0,29,0,0,86094,86066,101302,1.15e-06,58.0,32.62423249294189,Caudovirales,Complete,Parabacteroides,virulent,MGV
ERZ2115074@232_sp3,MGV-GENOME-0367329,100.0,29,0,0,81974,81946,101181,1.15e-06,58.0,32.50313794091776,Caudovirales,Complete,Parabacteroides,virulent,MGV
ERZ2115074@232_sp3,MGV-GENOME-0366953,100.0,29,0,0,38643,38615,100631,1.15e-06,58.0,32.63904760958353,Caudovirales,High-quality,Parabacteroides,virulent,MGV
ERZ2115074@232_sp3,MGV-GENOME-0366245,100.0,29,0,0,44280,44308,99644,1.15e-06,58.0,32.64822769057846,Caudovirales,High-quality,Parabacteroides,virulent,MGV
ERZ2115074@232_sp3,MGV-GENOME-0365851,100.0,29,0,0,60244,60216,99107,1.15e-06,58.0,32.569848749331534,Caudovirales,Complete,Parabacteroides,virulent,MGV
ERZ2115074@232_sp3,MGV-GENOME-0365074,100.0,29,0,0,47017,47045,98214,1.15e-06,58.0,32.58394933512534,Caudovirales,High-quality,Parabacteroides,virulent,MGV
ERZ2115074@232_sp3,MGV-GENOME-0365002,100.0,29,0,0,18685,18657,98136,1.15e-06,58.0,32.64958832640417,Caudovirales,Complete,Parabacteroides,virulent,MGV
ERZ2115074@232_sp3,MGV-GENOME-0364229,100.0,29,0,0,1665,1637,97284,1.15e-06,58.0,32.74433617038773,Caudovirales,High-quality,Parabacteroides,virulent,MGV
ERZ2115074@232_sp3,MGV-GENOME-0364191,100.0,29,0,0,44182,44210,97238,1.15e-06,58.0,32.642588288529176,Caudovirales,High-quality,Parabacteroides,virulent,MGV
ERZ2115074@232_sp4,MGV-GENOME-0272469,100.0,30,0,0,7166,7195,25273,2.92e-07,60.0,44.09844498080956,,Medium-quality,Parabacteroides,virulent,MGV
ERZ2115074@232_sp4,MGV-GENOME-0262551,100.0,30,0,0,16292,16263,23456,2.92e-07,60.0,43.63489085948159,,Medium-quality,Parabacteroides,virulent,MGV
ERZ2115074@232_sp4,IMGVR_UViG_3300029137_000161|3300029137|Ga0168731_100160|2-43872,100.0,30,0,0,20504,20475,43871,2.92e-07,60.0,48.569670169360165,Caudoviricetes,High-quality,Parabacteroides,temperate,IMG_VR
ERZ2115074@232_sp4,IMGVR_UViG_3300028984_000051|3300028984|Ga0169601_100087|2-45144,100.0,30,0,0,15758,15787,45143,2.92e-07,60.0,45.56631149901425,Caudoviricetes,High-quality,Parabacteroides,temperate,IMG_VR
ERZ2115074@232_sp4,IMGVR_UViG_3300008272_000429|3300008272|Ga0111092_1000084|56877-108771,100.0,30,0,0,23393,23422,51895,2.92e-07,60.0,47.44002312361499,Caudoviricetes,High-quality,Parabacteroides,temperate,IMG_VR
ERZ2115074@232_sp4,IMGVR_UViG_3300029684_000347|3300029684|Ga0245194_100121|118812-168365,100.0,30,0,0,23394,23423,49554,2.92e-07,60.0,47.87100940388263,Caudoviricetes,High-quality,Parabacteroides,temperate,IMG_VR
ERZ2115074@232_sp4,uvig_324873,100.0,30,0,0,6664,6635,165160,2.92e-07,60.0,43.30104141438605,Caudovirales,High-quality,Parabacteroides distasonis,virulent,GPD
ERZ2115074@232_sp4,uvig_222228,100.0,30,0,0,6628,6599,19060,2.92e-07,60.0,42.74396642182581,Caudovirales,Low-quality,Parabacteroides distasonis,virulent,GPD
ERZ2115074@232_sp4,MGV-GENOME-0233301,100.0,30,0,0,16361,16390,33970,2.92e-07,60.0,46.98263173388284,,Medium-quality,Parabacteroides,virulent,MGV
ERZ2115074@232_sp4,MGV-GENOME-0241781,100.0,30,0,0,292,263,35469,2.92e-07,60.0,42.2960895429812,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp0,MGV-GENOME-0324570,100.0,30,0,0,54197,54168,56412,2.92e-07,60.0,43.60774303339715,Caudovirales,High-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp0,MGV-GENOME-0323802,100.0,30,0,0,52200,52171,56053,2.92e-07,60.0,42.661409737213,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp0,MGV-GENOME-0319089,100.0,30,0,0,49536,49507,53726,2.92e-07,60.0,44.39749841789823,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp0,MGV-GENOME-0316179,100.0,30,0,0,48882,48853,52414,2.92e-07,60.0,43.446407448391646,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp0,uvig_107293,100.0,30,0,0,39592,39563,49115,2.92e-07,60.0,42.02585768095287,Caudovirales,High-quality,Parabacteroides distasonis,virulent,GPD
GCA_003635365.1@5_sp0,MGV-GENOME-0332559,100.0,30,0,0,18988,18959,56835,2.92e-07,60.0,42.41048649599718,Caudovirales,High-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp0,MGV-GENOME-0316543,100.0,30,0,0,48427,48398,52574,2.92e-07,60.0,44.4383155171758,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp0,MGV-GENOME-0310544,100.0,30,0,0,49940,49911,50106,2.92e-07,60.0,44.55953378836866,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp0,MGV-GENOME-0277695,100.0,30,0,0,40173,40144,41773,2.92e-07,60.0,44.502429799152566,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp0,MGV-GENOME-0275816,100.0,30,0,0,41243,41214,41387,2.92e-07,60.0,42.24514944306183,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp1,MGV-GENOME-0303864,100.0,30,0,0,35754,35725,47814,2.92e-07,60.0,38.84636298991927,Caudovirales,High-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp1,MGV-GENOME-0214884,100.0,30,0,0,13643,13672,30637,2.92e-07,60.0,46.25779286483663,,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp1,Ma_2019_SRR413710_NODE_402_length_48831_cov_3.923056,100.0,30,0,0,29624,29595,48831,2.92e-07,60.0,38.5288034240544,Caudovirales,High-quality,Tannerellaceae,virulent,GVD
GCA_003635365.1@5_sp1,IMGVR_UViG_2857894125_000005|2857894125|2857894126|120505-171115,100.0,30,0,0,22867,22896,50611,2.92e-07,60.0,47.432376360870165,Caudoviricetes,High-quality,Parabacteroides distasonis,temperate,IMG_VR
GCA_003635365.1@5_sp1,IMGVR_UViG_2849620151_000003|2849620151|2849620211|120546-171684,100.0,30,0,0,22867,22896,51139,2.92e-07,60.0,47.27898472789847,Caudoviricetes,High-quality,Parabacteroides distasonis,temperate,IMG_VR
GCA_003635365.1@5_sp1,IMGVR_UViG_3300045988_107388|3300045988|Ga0495776_097033,100.0,30,0,0,35754,35725,47814,2.92e-07,60.0,38.84636298991927,Caudoviricetes,High-quality,Parabacteroides,virulent,IMG_VR
GCA_003635365.1@5_sp1,IMGVR_UViG_3300045988_119155|3300045988|Ga0495776_096834,100.0,30,0,0,36178,36149,47668,2.92e-07,60.0,38.46605689351347,Caudoviricetes,High-quality,Parabacteroides,virulent,IMG_VR
GCA_003635365.1@5_sp1,IMGVR_UViG_3300045988_144301|3300045988|Ga0495776_015355,100.0,30,0,0,10391,10420,46214,2.92e-07,60.0,38.79127537109967,Caudoviricetes,Complete,Parabacteroides,virulent,IMG_VR
GCA_003635365.1@5_sp1,IMGVR_UViG_3300045988_129490|3300045988|Ga0495776_055675,100.0,30,0,0,34416,34387,43230,2.92e-07,60.0,38.62826740689336,Caudoviricetes,High-quality,Parabacteroides,virulent,IMG_VR
GCA_003635365.1@5_sp1,IMGVR_UViG_3300045988_133565|3300045988|Ga0495776_096791,100.0,30,0,0,9899,9928,47639,2.92e-07,60.0,38.46848170616512,Caudoviricetes,High-quality,Parabacteroides,virulent,IMG_VR
GCA_003635365.1@5_sp2,MGV-GENOME-0367414,100.0,30,0,0,76652,76623,101310,2.92e-07,60.0,33.669923995656895,Caudovirales,High-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp2,MGV-GENOME-0364684,100.0,30,0,0,59140,59111,94178,2.92e-07,60.0,33.46747648070675,Caudovirales,High-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp2,uvig_467815,100.0,30,0,0,56303,56274,86299,2.92e-07,60.0,33.77095910728977,Caudovirales,Medium-quality,Parabacteroides distasonis,virulent,GPD
GCA_003635365.1@5_sp2,uvig_390079,100.0,30,0,0,39787,39758,99638,2.92e-07,60.0,33.472169252694755,Caudovirales,High-quality,Parabacteroides distasonis,virulent,GPD
GCA_003635365.1@5_sp2,NC_055875.1,100.0,30,0,0,4852,4823,99985,2.92e-07,60.0,33.53202980447067,Caudovirales,Complete,Homo sapiens,virulent,REFSEQ
GCA_003635365.1@5_sp2,MGV-GENOME-4431723,100.0,30,0,0,40753,40724,79239,2.92e-07,60.0,33.29925920317016,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp2,MGV-GENOME-0368472,100.0,30,0,0,38508,38479,103575,2.92e-07,60.0,33.59787593531258,Caudovirales,High-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp2,MGV-GENOME-0367601,100.0,30,0,0,27396,27367,101657,2.92e-07,60.0,33.52056425037135,Caudovirales,Complete,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp2,MGV-GENOME-0367307,100.0,30,0,0,81704,81675,99778,2.92e-07,60.0,33.56952434404378,Caudovirales,High-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp2,MGV-GENOME-0367197,100.0,30,0,0,29769,29740,101009,2.92e-07,60.0,33.40692413547308,Caudovirales,High-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp3,uvig_33563,100.0,28,0,0,11046,11019,17426,4.1e-06,56.0,44.93285894640193,Caudovirales,Low-quality,Parabacteroides distasonis,virulent,GPD
GCA_003635365.1@5_sp3,MGV-GENOME-0314486,100.0,28,0,0,46582,46555,51666,4.1e-06,56.0,43.57023961599504,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp3,MGV-GENOME-0214884,100.0,28,0,0,13775,13802,30637,4.1e-06,56.0,46.25779286483663,,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp3,IMGVR_UViG_2857894125_000005|2857894125|2857894126|120505-171115,100.0,28,0,0,22999,23026,50611,4.1e-06,56.0,47.432376360870165,Caudoviricetes,High-quality,Parabacteroides distasonis,temperate,IMG_VR
GCA_003635365.1@5_sp3,IMGVR_UViG_2849620151_000003|2849620151|2849620211|120546-171684,100.0,28,0,0,22999,23026,51139,4.1e-06,56.0,47.27898472789847,Caudoviricetes,High-quality,Parabacteroides distasonis,temperate,IMG_VR
GCA_003635365.1@5_sp3,IMGVR_UViG_3300045988_090776|3300045988|Ga0495776_097065,100.0,28,0,0,19971,19944,47835,4.1e-06,56.0,42.6695933939584,Caudoviricetes,High-quality,Parabacteroides,virulent,IMG_VR
GCA_003635365.1@5_sp3,IMGVR_UViG_3300029548_000004|3300029548|Ga0245003_100410,100.0,28,0,0,36940,36967,61625,4.1e-06,56.0,43.26977687626775,Caudoviricetes,High-quality,Parabacteroides,virulent,IMG_VR
GCA_003635365.1@5_sp3,Ma_2019_SRR413603_NODE_211_length_81528_cov_10.140758,100.0,28,0,0,46582,46555,81528,4.1e-06,56.0,43.58257285840448,Caudovirales,High-quality,Lachnospiraceae,virulent,GVD
GCA_003635365.1@5_sp3,uvig_325095,100.0,28,0,0,46582,46555,51666,4.1e-06,56.0,43.57023961599504,Caudovirales,Medium-quality,Parabacteroides distasonis,virulent,GPD
GCA_003635365.1@5_sp3,SAMN00792094_a1_ct111835_vs1,100.0,28,0,0,10057,10030,13841,4.1e-06,56.0,42.72090166895455,-,Low-quality,Parabacteroides,virulent,CHVD
GCA_003635365.1@5_sp4,MGV-GENOME-0329850,100.0,30,0,0,1093,1064,58975,2.92e-07,60.0,43.79991521831285,Caudovirales,High-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp4,MGV-GENOME-0326705,100.0,30,0,0,54857,54886,56386,2.92e-07,60.0,43.7218458482602,Caudovirales,High-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp4,MGV-GENOME-0324570,100.0,30,0,0,2217,2188,56412,2.92e-07,60.0,43.60774303339715,Caudovirales,High-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp4,MGV-GENOME-0335282,100.0,30,0,0,59813,59842,62029,2.92e-07,60.0,43.47966273839656,Caudovirales,High-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp4,MGV-GENOME-0214884,100.0,30,0,0,13839,13868,30637,2.92e-07,60.0,46.25779286483663,,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp4,Ma_2019_SRR413651_NODE_252_length_62890_cov_4.280290,100.0,30,0,0,2216,2187,62890,2.92e-07,60.0,43.87024964223247,Caudovirales,Complete,Lachnospiraceae,virulent,GVD
GCA_003635365.1@5_sp4,IMGVR_UViG_7000000570_000258|7000000570|SRS051882_Baylor_scaffold_3869|25564-83328,100.0,30,0,0,2020,1991,57765,2.92e-07,60.0,43.75833116939323,Caudoviricetes,High-quality,Parabacteroides,temperate,IMG_VR
GCA_003635365.1@5_sp4,IMGVR_UViG_3300029090_000093|3300029090|Ga0169218_100009|4777-66023,100.0,30,0,0,57442,57413,61247,2.92e-07,60.0,43.96623508090192,Caudoviricetes,High-quality,Parabacteroides,temperate,IMG_VR
GCA_003635365.1@5_sp4,IMGVR_UViG_3300007796_000273|3300007796|Ga0105889_100122|25618-87319,100.0,30,0,0,2020,1991,61702,2.92e-07,60.0,43.53667628277852,Caudoviricetes,High-quality,Parabacteroides,temperate,IMG_VR
GCA_003635365.1@5_sp4,IMGVR_UViG_2868548784_000001|2868548784|2868548786|127294-187271,100.0,30,0,0,57960,57989,59978,2.92e-07,60.0,42.3355230251092,Caudoviricetes,High-quality,Parabacteroides distasonis,temperate,IMG_VR
GCA_003635365.1@5_sp5,uvig_83833,100.0,30,0,0,4886,4857,24591,2.92e-07,60.0,39.485990809645806,Caudovirales,Low-quality,Parabacteroides distasonis,virulent,GPD
GCA_003635365.1@5_sp5,uvig_292017,100.0,30,0,0,24521,24492,65221,2.92e-07,60.0,43.24680701001211,Caudovirales,Low-quality,Parabacteroides distasonis,virulent,GPD
GCA_003635365.1@5_sp5,uvig_295496,100.0,30,0,0,41862,41833,52125,2.92e-07,60.0,42.17937649880096,Caudovirales,Medium-quality,Parabacteroides distasonis,virulent,GPD
GCA_003635365.1@5_sp5,SAMN00792094_a1_ct111835_vs1,100.0,30,0,0,9927,9898,13841,2.92e-07,60.0,42.72090166895455,-,Low-quality,Parabacteroides,virulent,CHVD
GCA_003635365.1@5_sp5,MGV-GENOME-0274917,100.0,30,0,0,19990,19961,26824,2.92e-07,60.0,43.677303906949,,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp5,ivig_3934,100.0,30,0,0,27371,27400,67665,2.92e-07,60.0,41.9729549988916,Caudovirales,High-quality,Parabacteroides distasonis,virulent,GPD
GCA_003635365.1@5_sp5,MGV-GENOME-0214884,100.0,30,0,0,13905,13934,30637,2.92e-07,60.0,46.25779286483663,,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635365.1@5_sp5,IMGVR_UViG_2857894125_000005|2857894125|2857894126|120505-171115,100.0,30,0,0,23129,23158,50611,2.92e-07,60.0,47.432376360870165,Caudoviricetes,High-quality,Parabacteroides distasonis,temperate,IMG_VR
GCA_003635365.1@5_sp5,IMGVR_UViG_2849620151_000003|2849620151|2849620211|120546-171684,100.0,30,0,0,23129,23158,51139,2.92e-07,60.0,47.27898472789847,Caudoviricetes,High-quality,Parabacteroides distasonis,temperate,IMG_VR
GCA_003635365.1@5_sp5,IMGVR_UViG_3300045988_115461|3300045988|Ga0495776_019850,100.0,30,0,0,19606,19635,61912,2.92e-07,60.0,41.65105310763664,Caudoviricetes,Complete,Parabacteroides,virulent,IMG_VR
GCA_003635405.1@16_sp0,MGV-GENOME-0316179,100.0,29,0,0,41788,41760,52414,1.15e-06,58.0,43.446407448391646,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635405.1@16_sp0,MGV-GENOME-0229657,100.0,29,0,0,17110,17082,33250,1.15e-06,58.0,42.57142857142857,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635405.1@16_sp0,uvig_238693,100.0,29,0,0,6107,6135,19453,1.15e-06,58.0,40.75463938724104,Caudovirales,Low-quality,Parabacteroides distasonis,virulent,GPD
GCA_003635405.1@16_sp0,MGV-GENOME-0323657,100.0,29,0,0,11563,11591,51207,1.15e-06,58.0,43.435467807135744,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635405.1@16_sp0,MGV-GENOME-0296816,100.0,29,0,0,17519,17547,45818,1.15e-06,58.0,45.50613296084508,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635405.1@16_sp0,MGV-GENOME-0275816,100.0,29,0,0,33205,33177,41387,1.15e-06,58.0,42.24514944306183,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635405.1@16_sp0,MGV-GENOME-0249958,100.0,29,0,0,25988,25960,32955,1.15e-06,58.0,44.19056288878775,,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635405.1@16_sp0,MGV-GENOME-0237442,100.0,29,0,0,21953,21925,34792,1.15e-06,58.0,43.84053805472522,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635405.1@16_sp0,MGV-GENOME-0225000,100.0,29,0,0,4278,4306,32396,1.15e-06,58.0,43.72453389307322,,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635405.1@16_sp0,uvig_62154,100.0,29,0,0,6607,6579,18683,1.15e-06,58.0,39.1853556709308,Caudovirales,Low-quality,Parabacteroides merdae,virulent,GPD
GCA_003635405.1@16_sp1,MGV-GENOME-0249958,100.0,30,0,0,25923,25894,32955,2.92e-07,60.0,44.19056288878775,,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635405.1@16_sp1,MGV-GENOME-0283334,100.0,30,0,0,23344,23315,42863,2.92e-07,60.0,46.31733663066048,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635405.1@16_sp1,MGV-GENOME-0278247,100.0,30,0,0,19490,19461,41887,2.92e-07,60.0,46.69229116432306,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635405.1@16_sp1,MGV-GENOME-0261856,100.0,30,0,0,19495,19466,38781,2.92e-07,60.0,46.76774709264846,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635405.1@16_sp1,MGV-GENOME-0220626,100.0,30,0,0,9776,9747,31657,2.92e-07,60.0,46.33098524812838,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635405.1@16_sp1,MGV-GENOME-0207805,100.0,30,0,0,14966,14937,29359,2.92e-07,60.0,45.75428318403216,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635405.1@16_sp1,MGV-GENOME-0296816,100.0,30,0,0,17584,17613,45818,2.92e-07,60.0,45.50613296084508,Caudovirales,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635405.1@16_sp1,MGV-GENOME-0225000,100.0,30,0,0,4343,4372,32396,2.92e-07,60.0,43.72453389307322,,Medium-quality,Parabacteroides,virulent,MGV
GCA_003635405.1@16_sp1,IMGVR_UViG_3300029719_000320|3300029719|Ga0245179_1000030|246535-297692,100.0,30,0,0,23275,23304,51158,2.92e-07,60.0,47.454943508346695,Caudoviricetes,High-quality,Parabacteroides,temperate,IMG_VR
GCA_003635405.1@16_sp1,MGV-GENOME-4412685,100.0,30,0,0,7034,7063,32917,2.92e-07,60.0,44.18689430993104,,Medium-quality,Parabacteroides,virulent,MGV
ERZ1761405@5_sp0,IMGVR_UViG_3300008269_000165|3300008269|Ga0114154_100240|288-44337,96.667,30,1,0,23680,23651,44050,7.11e-05,52.0,40.72644721906924,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
ERZ1761405@5_sp0,IMGVR_UViG_3300011981_000208|3300011981|Ga0119778_1000009|42150-96719,96.667,30,1,0,40330,40301,54570,7.11e-05,52.0,40.62855048561481,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
ERZ1761405@5_sp0,IMGVR_UViG_3300008755_000207|3300008755|Ga0114091_100150|6101-48246,96.667,30,1,0,18467,18496,42146,7.11e-05,52.0,41.17353960043658,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
ERZ1761405@5_sp0,IMGVR_UViG_3300006320_000373|3300006320|Ga0099576_1000061|3-56826,96.667,30,1,0,41348,41319,56824,7.11e-05,52.0,39.4938758271153,Caudoviricetes,Medium-quality,Prevotella,temperate,IMG_VR
ERZ1761405@5_sp0,IMGVR_UViG_3300008136_000407|3300008136|Ga0113979_100160|9924-48995,96.667,30,1,0,30758,30729,39072,7.11e-05,52.0,41.73576986076986,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
ERZ1761405@5_sp0,IMGVR_UViG_3300011893_000070|3300011893|Ga0119779_100018|42140-96678,96.667,30,1,0,40299,40270,54539,7.11e-05,52.0,40.63880892572288,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
ERZ1761405@5_sp0,IMGVR_UViG_3300014815_000259|3300014815|Ga0119815_1000339|3594-43204,96.667,30,1,0,24428,24399,39611,7.11e-05,52.0,43.18497387089445,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
ERZ1761405@5_sp0,IMGVR_UViG_3300007648_000258|3300007648|Ga0105531_100068|6854-61465,96.667,30,1,0,18950,18979,54612,7.11e-05,52.0,40.54969603750092,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
ERZ1761405@5_sp0,IMGVR_UViG_2903617902_000001|2903617902|2903617918|142765-217391,96.667,30,1,0,68026,67997,74627,7.11e-05,52.0,38.727270290913474,Caudoviricetes,High-quality,Prevotella sp000257925,temperate,IMG_VR
ERZ1761405@5_sp0,IMGVR_UViG_3300045988_028257|3300045988|Ga0495776_057208,96.667,30,1,0,88921,88892,96152,7.11e-05,52.0,33.005033696646976,Crassvirales,High-quality,Bacteroidales,virulent,IMG_VR
ERZ1761405@5_sp1,SRS019792_a1_ct10302_vs1,100.0,30,0,0,50651,50622,55850,2.92e-07,60.0,40.71083258728738,Siphoviridae,Medium-quality,Prevotella,virulent,CHVD
ERZ1761405@5_sp1,IMGVR_UViG_3300028519_000071|3300028519|Ga0307828_1084,100.0,30,0,0,31237,31266,53778,2.92e-07,60.0,39.809959462977424,Caudoviricetes,Medium-quality,Prevotella,virulent,IMG_VR
ERZ1761405@5_sp1,IMGVR_UViG_3300022575_000071|3300022575|Ga0248010_1051,100.0,30,0,0,31237,31266,53778,2.92e-07,60.0,39.809959462977424,Caudoviricetes,Medium-quality,Prevotella,virulent,IMG_VR
ERZ1761405@5_sp1,IMGVR_UViG_3300009964_000006|3300009964|Ga0133739_10006,100.0,30,0,0,31237,31266,53905,2.92e-07,60.0,39.82376402931082,Caudoviricetes,Complete,Prevotella,virulent,IMG_VR
ERZ1761405@5_sp1,MGV-GENOME-0331570,96.667,30,1,0,45287,45258,52085,7.11e-05,52.0,40.94652971104925,Caudovirales,Medium-quality,Prevotella,virulent,MGV
ERZ1761405@5_sp1,IMGVR_UViG_3300007648_000258|3300007648|Ga0105531_100068|6854-61465,90.0,30,3,0,4477,4506,54612,4.2,36.2,40.54969603750092,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
ERZ1761405@5_sp2,IMGVR_UViG_3300019477_000053|3300019477|Ga0197716_100017,100.0,30,0,0,21195,21224,58188,2.92e-07,60.0,40.52897504640132,Caudoviricetes,Complete,Prevotella,virulent,IMG_VR
ERZ1761405@5_sp2,IMGVR_UViG_3300008080_000009|3300008080|Ga0105957_100175,100.0,30,0,0,37879,37850,58856,2.92e-07,60.0,39.968737257034114,Caudoviricetes,High-quality,Prevotella,virulent,IMG_VR
ERZ1761405@5_sp2,IMGVR_UViG_3300006564_000276|3300006564|Ga0100366_100218|2-39032,93.333,30,2,0,13037,13066,39031,0.017,44.1,38.54372165714432,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
ERZ1761405@5_sp2,IMGVR_UViG_3300028519_000071|3300028519|Ga0307828_1084,93.333,30,2,0,41426,41455,53778,0.017,44.1,39.809959462977424,Caudoviricetes,Medium-quality,Prevotella,virulent,IMG_VR
ERZ1761405@5_sp2,IMGVR_UViG_3300022575_000071|3300022575|Ga0248010_1051,93.333,30,2,0,41426,41455,53778,0.017,44.1,39.809959462977424,Caudoviricetes,Medium-quality,Prevotella,virulent,IMG_VR
ERZ1761405@5_sp2,IMGVR_UViG_3300009964_000006|3300009964|Ga0133739_10006,93.333,30,2,0,41426,41455,53905,0.017,44.1,39.82376402931082,Caudoviricetes,Complete,Prevotella,virulent,IMG_VR
