sequence_id,spacerhost,phage_id,pident,algn_length,mismatch,gapopen,phagestart,phageend,phagelength,evalue,bitscore,phagecg,phagetaxonomy,completeness,phagehost,lifestyle,phagesource
GCA_001274615.1@16_10,Porphyromonas gingivalis,MGV-GENOME-0211214,96.667,30,1,0,11207,11178,29957,7.11e-05,52.0,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_002529225.1@1_2,Prevotella intermedia,MGV-GENOME-0376997,96.667,30,1,0,38237,38266,160875,7.11e-05,52.0,30.69090909090909,Caudovirales,Medium-quality,Barnesiella,virulent,MGV
GCA_002529225.1@1_2,Prevotella intermedia,SRS144300_a1_ct16022_vs1,96.667,30,1,0,136974,136945,143600,7.11e-05,52.0,26.46239554317549,Myoviridae,Medium-quality,Prevotella,virulent,CHVD
GCA_002529225.1@1_2,Prevotella intermedia,Ma_2019_SRR341620_NODE_17_length_159093_cov_15.198256,96.667,30,1,0,38069,38098,159093,7.11e-05,52.0,30.64371153979119,Caudovirales,Medium-quality,Bacteroidaceae,virulent,GVD
GCA_002529225.1@1_2,Prevotella intermedia,uvig_320578,96.667,30,1,0,38109,38138,159173,7.11e-05,52.0,30.64904223706282,Caudovirales,Medium-quality,Odoribacter splanchnicus,virulent,GPD
GCA_002529225.1@1_6,Prevotella intermedia,SAMEA2737885_b1_ct7,100.0,30,0,0,11567,11596,45675,2.92e-07,60.0,42.46743295019157,Caudovirales,High-quality,Prevotella,virulent,CHVD
GCA_002529225.1@1_6,Prevotella intermedia,MGV-GENOME-0296411,100.0,30,0,0,21303,21274,45730,2.92e-07,60.0,42.47977257817625,Caudovirales,Complete,GCA-900066995,virulent,MGV
GCA_002529225.1@1_6,Prevotella intermedia,MGV-GENOME-0267287,100.0,30,0,0,7289,7260,39759,2.92e-07,60.0,42.44573555672929,Caudovirales,Medium-quality,GCA-900066995,virulent,MGV
GCA_002753935.1@7_5,Porphyromonas gingivalis,IMGVR_UViG_2639763162_000001|2639763162|2639848518|21614-75019,100.0,29,0,0,37338,37366,53406,1.15e-06,58.0,49.39145414372917,Caudoviricetes,High-quality,Porphyromonas gulae,temperate,IMG_VR
GCA_002753935.1@7_5,Porphyromonas gingivalis,IMGVR_UViG_2855585092_000002|2855585092|2855585172|3283-47269,100.0,29,0,0,32145,32173,43987,1.15e-06,58.0,50.48764407665901,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002753935.1@7_5,Porphyromonas gingivalis,IMGVR_UViG_2846829876_000002|2846829876|2846829876|620851-664599,100.0,29,0,0,31041,31069,43749,1.15e-06,58.0,50.54515531783584,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002753935.1@7_5,Porphyromonas gingivalis,IMGVR_UViG_2846822444_000001|2846822444|2846822444|1411026-1458836,100.0,29,0,0,16518,16490,47811,1.15e-06,58.0,50.235301499654895,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002753935.1@7_5,Porphyromonas gingivalis,IMGVR_UViG_2571042235_000001|2571042235|2571059602|13605-56115,100.0,29,0,0,30554,30582,42511,1.15e-06,58.0,50.859777469360864,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002753935.1@7_6,Porphyromonas gingivalis,IMGVR_UViG_2639763162_000001|2639763162|2639848518|21614-75019,100.0,29,0,0,37338,37366,53406,1.15e-06,58.0,49.39145414372917,Caudoviricetes,High-quality,Porphyromonas gulae,temperate,IMG_VR
GCA_002753935.1@7_6,Porphyromonas gingivalis,IMGVR_UViG_2855585092_000002|2855585092|2855585172|3283-47269,100.0,29,0,0,32145,32173,43987,1.15e-06,58.0,50.48764407665901,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002753935.1@7_6,Porphyromonas gingivalis,IMGVR_UViG_2846829876_000002|2846829876|2846829876|620851-664599,100.0,29,0,0,31041,31069,43749,1.15e-06,58.0,50.54515531783584,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002753935.1@7_6,Porphyromonas gingivalis,IMGVR_UViG_2846822444_000001|2846822444|2846822444|1411026-1458836,100.0,29,0,0,16518,16490,47811,1.15e-06,58.0,50.235301499654895,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002753935.1@7_6,Porphyromonas gingivalis,IMGVR_UViG_2571042235_000001|2571042235|2571059602|13605-56115,100.0,29,0,0,30554,30582,42511,1.15e-06,58.0,50.859777469360864,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002753935.1@7_7,Porphyromonas gingivalis,IMGVR_UViG_2639763162_000001|2639763162|2639848518|21614-75019,100.0,29,0,0,37338,37366,53406,1.15e-06,58.0,49.39145414372917,Caudoviricetes,High-quality,Porphyromonas gulae,temperate,IMG_VR
GCA_002753935.1@7_7,Porphyromonas gingivalis,IMGVR_UViG_2855585092_000002|2855585092|2855585172|3283-47269,100.0,29,0,0,32145,32173,43987,1.15e-06,58.0,50.48764407665901,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002753935.1@7_7,Porphyromonas gingivalis,IMGVR_UViG_2846829876_000002|2846829876|2846829876|620851-664599,100.0,29,0,0,31041,31069,43749,1.15e-06,58.0,50.54515531783584,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002753935.1@7_7,Porphyromonas gingivalis,IMGVR_UViG_2846822444_000001|2846822444|2846822444|1411026-1458836,100.0,29,0,0,16518,16490,47811,1.15e-06,58.0,50.235301499654895,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002753935.1@7_7,Porphyromonas gingivalis,IMGVR_UViG_2571042235_000001|2571042235|2571059602|13605-56115,100.0,29,0,0,30554,30582,42511,1.15e-06,58.0,50.859777469360864,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_014844375.1@14_8,Flavobacterium columnare,Station191_SUR_ALL_assembly_NODE_18_length_111890_cov_446.688988,96.552,29,1,0,79274,79302,111890,0.000281,50.1,33.848422557869334,Caudovirales,Medium-quality,Cellulophaga baltica,virulent,GOV2
GCA_014844375.1@14_8,Flavobacterium columnare,Station188_DCM_ALL_assembly_NODE_2728_length_22965_cov_7.986469,96.552,29,1,0,22930,22958,22965,0.000281,50.1,29.97605051164816,Caudovirales,Low-quality,Clostridioides difficile,virulent,GOV2
GCA_014844375.1@14_8,Flavobacterium columnare,Station194_SUR_ALL_assembly_NODE_5263_length_10389_cov_61.048771,96.552,29,1,0,9760,9788,10389,0.000281,50.1,34.30551544903263,Caudovirales,Low-quality,Bacteroides xylanisolvens,virulent,GOV2
GCA_014844375.1@14_10,Flavobacterium columnare,KM873719.2,100.0,30,0,0,44354,44383,47142,2.92e-07,60.0,30.198124814390564,Caudovirales,High-quality,Campylobacter coli,virulent,GENBANK
GCA_014844375.1@14_10,Flavobacterium columnare,NC_041845.1,100.0,30,0,0,45056,45085,46450,2.92e-07,60.0,29.82346609257266,Caudovirales,High-quality,Flavobacterium columnare,virulent,REFSEQ
GCA_014844375.1@14_9,Flavobacterium columnare,NC_041845.1,100.0,30,0,0,37336,37365,46450,2.92e-07,60.0,29.82346609257266,Caudovirales,High-quality,Flavobacterium columnare,virulent,REFSEQ
GCA_025907695.1@3_11,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,100.0,30,0,0,3702,3731,38967,2.92e-07,60.0,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_001553795.1@5_1,Porphyromonas gingivalis,TemPhD_cluster_59316,100.0,30,0,0,12155,12126,47858,2.92e-07,60.0,48.44122194826361,Caudovirales,High-quality,Porphyromonas gingivalis,temperate,TEMPHD
GCA_001670855.1@13_7,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,93.333,30,2,0,28448,28477,38967,0.017,44.1,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_001670855.1@13_8,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,100.0,30,0,0,8243,8214,38967,2.92e-07,60.0,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_009663585.1@1_7,Riemerella anatipestifer,IMGVR_UViG_2834954086_000001|2834954086|2834954086|2092303-2140653,96.667,30,1,0,48003,48032,48351,7.11e-05,52.0,34.932059316249926,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_009663585.1@1_7,Riemerella anatipestifer,IMGVR_UViG_2721755539_000001|2721755539|2721800994|2089749-2136803,96.667,30,1,0,46441,46470,47055,7.11e-05,52.0,35.10360216767612,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_009663585.1@1_7,Riemerella anatipestifer,IMGVR_UViG_651053063_000001|651053063|651053060|157280-206407,96.667,30,1,0,615,586,49128,7.11e-05,52.0,34.912880638332524,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_009663585.1@1_7,Riemerella anatipestifer,IMGVR_UViG_2724679207_000002|2724679207|2724717569|47187-96235,96.667,30,1,0,615,586,49049,7.11e-05,52.0,34.80193276111643,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_009663585.1@1_7,Riemerella anatipestifer,IMGVR_UViG_2834334511_000001|2834334511|2834334554|4915-53707,96.667,30,1,0,48179,48208,48793,7.11e-05,52.0,35.03371385239686,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_009663585.1@1_7,Riemerella anatipestifer,IMGVR_UViG_2627854212_000002|2627854212|2627925495|2119183-2168380,96.667,30,1,0,48584,48613,49198,7.11e-05,52.0,34.966868571893166,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_009663585.1@1_7,Riemerella anatipestifer,IMGVR_UViG_649633092_000001|649633092|649633065|2090737-2139086,96.667,30,1,0,48002,48031,48350,7.11e-05,52.0,34.932781799379526,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_009663585.1@1_7,Riemerella anatipestifer,IMGVR_UViG_2531839590_000001|2531839590|2531917019|70498-119313,96.667,30,1,0,48202,48231,48816,7.11e-05,52.0,35.095050803015404,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_009663585.1@1_7,Riemerella anatipestifer,NC_019490.1,96.667,30,1,0,44599,44628,49329,7.11e-05,52.0,34.74021366741673,Caudovirales,High-quality,Riemerella anatipestifer,virulent,REFSEQ
GCA_009663585.1@1_8,Riemerella anatipestifer,Station72_DCM_ALL_assembly_NODE_31_length_76956_cov_5.497874,93.103,29,2,0,37285,37257,76956,0.069,42.1,38.25302770414263,Caudovirales,Medium-quality,Acinetobacter calcoaceticus,virulent,GOV2
GCA_009663585.1@1_8,Riemerella anatipestifer,Station100_DCM_ALL_assembly_NODE_89_length_60434_cov_6.364464,93.103,29,2,0,21399,21371,60434,0.069,42.1,38.32114372704107,Caudovirales,Medium-quality,Moraxella catarrhalis,virulent,GOV2
GCA_009663585.1@1_3,Riemerella anatipestifer,IMGVR_UViG_2834949002_000002|2834949002|2834949002|359312-408814,96.667,30,1,0,3595,3624,49503,7.11e-05,52.0,34.71708785326142,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_009663585.1@1_4,Riemerella anatipestifer,IMGVR_UViG_2518645536_000001|2518645536|2518679801|1354423-1396578,100.0,30,0,0,4277,4306,42156,2.92e-07,60.0,33.456684694942595,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_009663585.1@1_5,Riemerella anatipestifer,IMGVR_UViG_2518645536_000001|2518645536|2518679801|1354423-1396578,100.0,30,0,0,4277,4306,42156,2.92e-07,60.0,33.456684694942595,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_000271945.1@13_1,Porphyromonas gingivalis,MGV-GENOME-0211214,96.667,30,1,0,13789,13760,29957,7.11e-05,52.0,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_000271945.1@13_3,Porphyromonas gingivalis,TemPhD_cluster_26955,90.0,30,3,0,11946,11975,48785,4.2,36.2,48.87362918929999,Caudovirales,High-quality,Porphyromonas gulae,temperate,TEMPHD
GCA_003585975.1@15_6,Capnocytophaga canis,IMGVR_UViG_2808606806_000004|2808606806|2808653060|3-41349,100.0,30,0,0,12298,12327,41347,2.92e-07,60.0,38.13819624156529,Caudoviricetes,High-quality,Bergeyella zoohelcum,temperate,IMG_VR
GCA_003585975.1@15_6,Capnocytophaga canis,IMGVR_UViG_2537561902_000004|2537561902|2537607664|201-39239,100.0,30,0,0,33522,33493,39039,2.92e-07,60.0,39.00970824047747,Caudoviricetes,High-quality,Bergeyella zoohelcum,temperate,IMG_VR
GCA_001314265.1@5_5,Porphyromonas gingivalis,TemPhD_cluster_26955,100.0,30,0,0,14146,14175,48785,2.92e-07,60.0,48.87362918929999,Caudovirales,High-quality,Porphyromonas gulae,temperate,TEMPHD
GCA_025907735.1@13_3,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,100.0,30,0,0,4,33,38967,2.92e-07,60.0,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_025907735.1@13_8,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,100.0,30,0,0,12163,12192,38967,2.92e-07,60.0,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_000007585.1@16_1,Porphyromonas gingivalis,MGV-GENOME-0211214,96.667,30,1,0,13789,13760,29957,7.11e-05,52.0,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_000007585.1@16_3,Porphyromonas gingivalis,TemPhD_cluster_26955,90.0,30,3,0,11946,11975,48785,4.2,36.2,48.87362918929999,Caudovirales,High-quality,Porphyromonas gulae,temperate,TEMPHD
GCA_000007585.1@16_5,Porphyromonas gingivalis,TemPhD_cluster_26955,90.0,30,3,0,11946,11975,48785,4.2,36.2,48.87362918929999,Caudovirales,High-quality,Porphyromonas gulae,temperate,TEMPHD
GCA_000007585.1@16_6,Porphyromonas gingivalis,Station125_SUR_ALL_assembly_NODE_972_length_19599_cov_4.985520,93.103,29,2,0,16352,16324,19599,0.069,42.1,30.55257921322517,Caudovirales,Low-quality,Clostridioides difficile,virulent,GOV2
GCA_014844255.1@14_8,Flavobacterium columnare,Station191_SUR_ALL_assembly_NODE_18_length_111890_cov_446.688988,96.552,29,1,0,79274,79302,111890,0.000281,50.1,33.848422557869334,Caudovirales,Medium-quality,Cellulophaga baltica,virulent,GOV2
GCA_014844255.1@14_8,Flavobacterium columnare,Station188_DCM_ALL_assembly_NODE_2728_length_22965_cov_7.986469,96.552,29,1,0,22930,22958,22965,0.000281,50.1,29.97605051164816,Caudovirales,Low-quality,Clostridioides difficile,virulent,GOV2
GCA_014844255.1@14_8,Flavobacterium columnare,Station194_SUR_ALL_assembly_NODE_5263_length_10389_cov_61.048771,96.552,29,1,0,9760,9788,10389,0.000281,50.1,34.30551544903263,Caudovirales,Low-quality,Bacteroides xylanisolvens,virulent,GOV2
GCA_014844255.1@14_10,Flavobacterium columnare,KM873719.2,100.0,30,0,0,44354,44383,47142,2.92e-07,60.0,30.198124814390564,Caudovirales,High-quality,Campylobacter coli,virulent,GENBANK
GCA_014844255.1@14_10,Flavobacterium columnare,NC_041845.1,100.0,30,0,0,45056,45085,46450,2.92e-07,60.0,29.82346609257266,Caudovirales,High-quality,Flavobacterium columnare,virulent,REFSEQ
GCA_014844255.1@14_9,Flavobacterium columnare,NC_041845.1,100.0,30,0,0,37336,37365,46450,2.92e-07,60.0,29.82346609257266,Caudovirales,High-quality,Flavobacterium columnare,virulent,REFSEQ
GCA_002529215.1@10_2,Porphyromonas gingivalis,IMGVR_UViG_2858652038_000001|2858652038|2858652105|9513-66683,100.0,29,0,0,39244,39216,57171,1.15e-06,58.0,51.34596211365903,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002529215.1@10_6,Porphyromonas gingivalis,MGV-GENOME-0211214,96.667,30,1,0,11135,11106,29957,7.11e-05,52.0,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_002529215.1@10_14,Porphyromonas gingivalis,TemPhD_cluster_59316,100.0,30,0,0,26430,26459,47858,2.92e-07,60.0,48.44122194826361,Caudovirales,High-quality,Porphyromonas gingivalis,temperate,TEMPHD
GCA_002529215.1@10_18,Porphyromonas gingivalis,IMGVR_UViG_2855585092_000002|2855585092|2855585172|3283-47269,100.0,30,0,0,2017,1988,43987,2.92e-07,60.0,50.48764407665901,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002529215.1@10_4,Porphyromonas gingivalis,MGV-GENOME-0211214,100.0,30,0,0,11699,11728,29957,2.92e-07,60.0,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_002529215.1@10_5,Porphyromonas gingivalis,MGV-GENOME-0211214,100.0,30,0,0,29369,29398,29957,2.92e-07,60.0,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_002529215.1@10_8,Porphyromonas gingivalis,IMGVR_UViG_2858652038_000001|2858652038|2858652105|9513-66683,100.0,30,0,0,21571,21600,57171,2.92e-07,60.0,51.34596211365903,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002529215.1@10_12,Porphyromonas gingivalis,IMGVR_UViG_2858652038_000001|2858652038|2858652105|9513-66683,96.552,29,1,0,30691,30719,57171,0.000281,50.1,51.34596211365903,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002529215.1@10_13,Porphyromonas gingivalis,IMGVR_UViG_2531839003_000001|2531839003|2531840682|878-52163,100.0,30,0,0,36837,36808,51286,2.92e-07,60.0,52.12533634910111,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002529215.1@10_17,Porphyromonas gingivalis,MGV-GENOME-0272237,100.0,30,0,0,5402,5431,35387,2.92e-07,60.0,48.2013168677763,Caudovirales,Medium-quality,Ruminiclostridium siraeum,temperate,MGV
GCA_900100075.1@9_6,Chryseobacterium jejuense,IMGVR_UViG_2681813505_000001|2681813505|2681918585|675256-714161,96.667,30,1,0,37830,37859,38906,7.11e-05,52.0,33.15169896674035,Caudoviricetes,High-quality,Chryseobacterium joostei,temperate,IMG_VR
GCA_900100075.1@9_6,Chryseobacterium jejuense,IMGVR_UViG_2684623028_000001|2684623028|2684692253,96.667,30,1,0,17472,17443,39915,7.11e-05,52.0,34.13253162971314,Caudoviricetes,High-quality,Chryseobacterium oranimense,virulent,IMG_VR
GCA_900100075.1@9_6,Chryseobacterium jejuense,TemPhD_cluster_41486,96.667,30,1,0,39271,39300,42463,7.11e-05,52.0,32.63076089772272,Caudovirales,High-quality,Chryseobacterium joostei,temperate,TEMPHD
GCA_900100075.1@9_3,Chryseobacterium jejuense,IMGVR_UViG_2816332188_000001|2816332188|2816336741|251950-302245,96.667,30,0,1,10283,10311,50296,0.017,44.1,34.448067440750755,Caudoviricetes,High-quality,Chryseobacterium aquifrigidense,temperate,IMG_VR
GCA_014844335.1@14_8,Flavobacterium columnare,Station191_SUR_ALL_assembly_NODE_18_length_111890_cov_446.688988,96.552,29,1,0,79274,79302,111890,0.000281,50.1,33.848422557869334,Caudovirales,Medium-quality,Cellulophaga baltica,virulent,GOV2
GCA_014844335.1@14_8,Flavobacterium columnare,Station188_DCM_ALL_assembly_NODE_2728_length_22965_cov_7.986469,96.552,29,1,0,22930,22958,22965,0.000281,50.1,29.97605051164816,Caudovirales,Low-quality,Clostridioides difficile,virulent,GOV2
GCA_014844335.1@14_8,Flavobacterium columnare,Station194_SUR_ALL_assembly_NODE_5263_length_10389_cov_61.048771,96.552,29,1,0,9760,9788,10389,0.000281,50.1,34.30551544903263,Caudovirales,Low-quality,Bacteroides xylanisolvens,virulent,GOV2
GCA_014844335.1@14_10,Flavobacterium columnare,KM873719.2,100.0,30,0,0,44354,44383,47142,2.92e-07,60.0,30.198124814390564,Caudovirales,High-quality,Campylobacter coli,virulent,GENBANK
GCA_014844335.1@14_10,Flavobacterium columnare,NC_041845.1,100.0,30,0,0,45056,45085,46450,2.92e-07,60.0,29.82346609257266,Caudovirales,High-quality,Flavobacterium columnare,virulent,REFSEQ
GCA_014844335.1@14_9,Flavobacterium columnare,NC_041845.1,100.0,30,0,0,37336,37365,46450,2.92e-07,60.0,29.82346609257266,Caudovirales,High-quality,Flavobacterium columnare,virulent,REFSEQ
GCA_002797135.1@14_4,Prevotella intermedia,MGV-GENOME-0327944,100.0,30,0,0,7804,7775,43218,2.92e-07,60.0,43.53278726456569,Caudovirales,High-quality,Bacteroides vulgatus,virulent,MGV
GCA_002797135.1@14_4,Prevotella intermedia,IMGVR_UViG_2874499349_000001|2874499349|2874499349|50467-102037,100.0,30,0,0,7445,7416,51571,2.92e-07,60.0,43.22778305636889,Caudoviricetes,High-quality,Prevotella intermedia,temperate,IMG_VR
GCA_002797135.1@14_3,Prevotella intermedia,Station84_SUR_COMBINED_FINAL_NODE_2830_length_17118_cov_103.152611,93.103,29,2,0,16664,16636,17118,0.069,42.1,33.99345717957705,,Medium-quality,Parabacteroides gordonii,virulent,GOV2
GCA_900157245.1@15_2,Porphyromonas gingivalis,TemPhD_cluster_26955,100.0,30,0,0,14175,14146,48785,2.92e-07,60.0,48.87362918929999,Caudovirales,High-quality,Porphyromonas gulae,temperate,TEMPHD
GCA_900157245.1@15_4,Porphyromonas gingivalis,uvig_586296,90.0,30,3,0,13149,13178,33819,4.2,36.2,28.306573228067062,Caudovirales,Low-quality,Prevotella copri,virulent,GPD
GCA_014844395.1@14_8,Flavobacterium columnare,Station191_SUR_ALL_assembly_NODE_18_length_111890_cov_446.688988,96.552,29,1,0,79274,79302,111890,0.000281,50.1,33.848422557869334,Caudovirales,Medium-quality,Cellulophaga baltica,virulent,GOV2
GCA_014844395.1@14_8,Flavobacterium columnare,Station188_DCM_ALL_assembly_NODE_2728_length_22965_cov_7.986469,96.552,29,1,0,22930,22958,22965,0.000281,50.1,29.97605051164816,Caudovirales,Low-quality,Clostridioides difficile,virulent,GOV2
GCA_014844395.1@14_8,Flavobacterium columnare,Station194_SUR_ALL_assembly_NODE_5263_length_10389_cov_61.048771,96.552,29,1,0,9760,9788,10389,0.000281,50.1,34.30551544903263,Caudovirales,Low-quality,Bacteroides xylanisolvens,virulent,GOV2
GCA_014844395.1@14_10,Flavobacterium columnare,KM873719.2,100.0,30,0,0,44354,44383,47142,2.92e-07,60.0,30.198124814390564,Caudovirales,High-quality,Campylobacter coli,virulent,GENBANK
GCA_014844395.1@14_10,Flavobacterium columnare,NC_041845.1,100.0,30,0,0,45056,45085,46450,2.92e-07,60.0,29.82346609257266,Caudovirales,High-quality,Flavobacterium columnare,virulent,REFSEQ
GCA_014844395.1@14_9,Flavobacterium columnare,NC_041845.1,100.0,30,0,0,37336,37365,46450,2.92e-07,60.0,29.82346609257266,Caudovirales,High-quality,Flavobacterium columnare,virulent,REFSEQ
