operon_id,type,subtype,length
GCA_000506865.1@1,III,III-A,6623
GCA_000506865.1@2,I,I-A,4220
GCA_000506965.2@10,I,I-C,12922
GCA_000506965.2@33,Unknown,,6923
GCA_000506965.2@5,III,III-A,13623
GCA_000507205.2@6,I,I-C,10015
GCA_000507205.2@8,I,I-A,2738
GCA_000507245.1@28,II,II-A,6350
GCA_000507245.1@5,I,I-C,11057
GCA_000507785.1@17,I,I-C,8069
GCA_000507805.1@7,I,I-C,9806
GCA_000507845.1@12,Unknown,,1838
GCA_000507845.1@5,III,III-D,14839
GCA_000508085.1@5,II,II-A,6454
GCA_000508185.1@8,II,II-A,5380
GCA_000508325.2@2,I,I-C,12348
GCA_000508865.1@20,I,I-A,5118
GCA_000508865.1@27,Unknown,,6877
GCA_000508865.1@33,III,III-B,11979
GCA_000508885.1@1,I,I-C,11446
GCA_000508925.1@15,Unknown,,4341
GCA_000508925.1@23,I,I-C,9794
GCA_000508945.1@19,I,I-C,8875
GCA_000508945.1@26,I,I-C,10000
GCA_000508945.1@5,I,I-A,5718
GCA_000508965.1@1,I,I-C,9101
GCA_000508965.1@8,Unknown,,6090
GCA_000508985.1@66,I,I-B,17987
GCA_000509045.1@1,I,I-C,13833
GCA_000509045.1@3,Unknown,,8306
GCA_000509045.1@4,III,III-D,10821
GCA_000509065.1@21,Unknown,,3164
GCA_000509065.1@5,I,I-C,9615
GCA_000509085.1@3,I,I-B,12715
GCA_000509105.1@17,I,I-C,10754
GCA_000509105.1@21,III,III-A,1812
GCA_000509105.1@5,Unknown,,1818
GCA_000509125.1@5,I,I-C,12626
GCA_000509145.1@44,I,I-A,2397
GCA_000509145.1@56,I,I-C,14587
GCA_000509185.1@1,III,III-A,6420
GCA_000509185.1@13,I,I-C,12363
GCA_000509185.1@25,I,I-B,16583
GCA_000509185.1@4,Unknown,,2863
GCA_000509245.1@3,III,III-B,12329
GCA_000509245.1@9,V,V-A,6251
GCA_000509265.1@19,V,V-A,6578
GCA_000509265.1@3,I,I-A,4416
GCA_000509405.1@1,II,II-A,6356
GCA_000509425.1@16,I,I-C,9600
GCA_001315105.1@16,I,I-C,9600
GCA_000509445.1@20,I,I-E,9562
GCA_000509445.1@29,Unknown,,1839
GCA_000510425.1@5,III,III-A,8553
GCA_000510445.1@7,I,I-E,12258
GCA_000510505.1@2,Unknown,,6359
GCA_000510645.1@13,I,I-C,9914
GCA_000510645.1@24,I,I-B,14312
GCA_000510645.1@35,I,I-B,11850
GCA_000510645.1@4,I,I-A,14247
GCA_000510725.1@1,I,I-E,9482
GCA_000510805.1@4,I,I-F,11758
GCA_000511115.1@36,I,I-B,15010
GCA_000511115.1@8,Unknown,,4376
GCA_000511405.1@8,Unknown,,1890
GCA_000511675.1@4,I,I-F,9771
GCA_000511675.1@9,Unknown,,2213
GCA_000511705.1@1,I,I-E,11061
GCA_000511795.1@12,I,I-E,15249
GCA_000511955.1@29,I,I-B,23357
GCA_000512105.1@15,IV,IV-D,6387
GCA_000512105.1@27,Unknown,,2197
GCA_000512105.1@29,III,III-D,16192
GCA_000512105.1@3,I,I-B,14377
GCA_000512105.1@36,I,I-B,9564
GCA_000512205.2@7,II,II-A,5817
GCA_000512235.1@13,III,III-B,22466
GCA_000512235.1@23,I,I-E,14133
GCA_000512235.1@48,I,I-C,15362
GCA_000512395.1@16,I,I-A,2764
GCA_000512395.1@4,I,I-F,9240
GCA_000512735.1@20,Unknown,,2131
GCA_000512735.1@29,I,I-B,9511
GCA_000512735.1@56,I,I-B,10579
GCA_000512735.1@69,Unknown,,3311
GCA_000512915.1@14,III,III-B,16303
GCA_000512915.1@5,II,II-A,9576
GCA_000512995.1@4,I,I-E,11606
GCA_000513115.1@4,I,I-C,11915
GCA_001315065.1@4,I,I-C,11915
GCA_000513195.1@5,II,II-A,8740
GCA_000513355.1@9,I,I-E,9721
GCA_000513395.1@9,I,I-E,9721
GCA_000513415.1@7,I,I-E,9721
GCA_000513715.1@4,I,I-F,8682
GCA_000513835.1@1,I,I-F,4670
GCA_000513855.1@7,Unknown,,4826
GCA_000513975.1@6,I,I-E,12750
GCA_000513995.1@17,I,I-E,15326
GCA_000514035.1@10,I,I-E,12533
GCA_000514035.1@16,I,I-G,8278
GCA_000514435.1@10,I,I-G,10757
GCA_000514435.1@23,I,I-C,11540
GCA_000514435.1@25,I,I-B,10629
GCA_000514435.1@7,I,I-E,11847
GCA_000514455.1@13,I,I-E,10406
GCA_000514455.1@5,I,I-G,11983
GCA_000514675.1@1,I,I-G,9498
GCA_000514675.1@12,I,I-C,10454
GCA_000514715.1@23,Unknown,,1372
GCA_000514715.1@29,I,I-E,12617
GCA_000514715.1@37,V,V-F1,6580
GCA_000514775.1@14,I,I-G,9867
GCA_000514775.1@7,I,I-E,12202
GCA_000514815.1@26,I,I-E,11638
GCA_000514815.1@5,I,I-C,11129
GCA_000515115.1@18,Unknown,,4326
GCA_000515115.1@24,I,I-G,7571
GCA_000515115.1@58,I,I-E,13257
GCA_000515215.1@4,I,I-E,16736
GCA_000515255.1@6,II,II-A,6481
GCA_000515275.1@4,II,II-A,6474
GCA_000515315.1@18,II,II-A,9017
GCA_000516515.1@26,Unknown,,2230
GCA_000516515.1@36,I,I-A,12915
GCA_000516515.1@51,I,I-C,20813
GCA_000516515.1@62,I,I-B,40613
GCA_000516535.1@15,III,III-A,7209
GCA_000516535.1@3,I,I-B,11412
GCA_000516555.1@6,II,II-A,5629
GCA_000517025.1@10,III,III-B,21885
GCA_000517025.1@15,I,I-A,3487
GCA_000517025.1@16,III,III-B,9652
GCA_000517025.1@24,I,I-B,16504
GCA_000517065.1@3,II,II-A,11507
GCA_000517085.1@4,I,I-C,13225
GCA_000517105.1@1,I,I-D,14913
GCA_000517105.1@28,III,III-B,18622
GCA_000517265.1@18,V,V-F,7045
GCA_000517265.1@19,I,I-F,4732
GCA_000517445.1@21,I,I-A,7785
GCA_000517445.1@33,I,I-A,7100
GCA_000517565.1@3,I,I-B,16488
GCA_000517745.1@9,I,I-F,9785
GCA_000517785.1@4,II,II-A,7374
GCA_000517805.1@7,I,I-F,9961
GCA_000517925.1@2,Unknown,,1736
GCA_000518225.1@6,II,II-A,3919
GCA_000518265.1@1,I,I-C,10400
GCA_000518265.1@23,I,I-E,8015
GCA_000518325.1@8,I,I-E,14971
GCA_000518445.1@5,I,I-F,13702
GCA_000518625.1@8,I,I-E,11180
GCA_000518645.1@5,I,I-E,10627
GCA_000518705.1@3,I,I-F_T,5559
GCA_000518745.1@3,I,I-F,9470
GCA_000518925.1@4,I,I-E,8751
GCA_000519125.1@13,I,I-C,9892
GCA_000519165.1@13,VI,VI,4840
GCA_000519205.1@19,I,I-F_T,2056
GCA_000519205.1@25,I,I-G,8166
GCA_000519205.1@27,I,I-E,9031
GCA_000519265.1@14,I,I-C,10075
GCA_000519265.1@5,I,I-E,12595
GCA_000519285.1@14,I,I-D,19253
GCA_000519285.1@26,III,III-A,2400
GCA_000519285.1@34,I,I-B,23126
GCA_000519285.1@35,Unknown,,9465
GCA_000519285.1@8,Unknown,,7018
GCA_000519345.1@37,Unknown,,1929
GCA_000519985.1@17,I,I-B,15178
GCA_000519985.1@7,I,I-B,21621
GCA_000520015.2@16,I,I-F,9163
GCA_000520035.1@8,I,I-E,12462
GCA_000520135.2@4,I,I-E,9807
GCA_000520635.1@1,I,I-C,12823
GCA_000520695.1@18,Unknown,,2445
GCA_000520695.1@26,I,I-C,9370
GCA_000520715.1@1,I,I-C,10650
GCA_000520735.1@1,III,III-B,12876
GCA_000520735.1@5,I,I-C,10097
GCA_000520755.1@22,I,I-C,10240
GCA_000520755.1@4,I,I-B,11728
GCA_000520755.1@8,III,III-B,8369
GCA_000520755.1@9,III,III-A,2126
GCA_000520775.1@7,I,I-C,9767
GCA_000520815.1@2,I,I-C,8744
GCA_000520835.1@13,II,II-A,7686
GCA_000521175.1@15,Unknown,,3127
GCA_000521175.1@33,Unknown,,3487
GCA_000521175.1@4,I,I-B,12273
GCA_000521175.1@41,I,I-D,16404
GCA_000521175.1@61,III,III-B,16849
GCA_000521175.1@71,V,V-K,2735
GCA_000521175.1@81,I,I-A,8544
GCA_000521175.1@83,III,III-D,16332
GCA_000521175.1@93,III,III-B,13417
GCA_000521175.1@98,Unknown,,3238
GCA_000521465.1@12,I,I-B,10396
GCA_000521465.1@13,III,III-D,18102
GCA_000521465.1@18,I,I-C,8114
GCA_000521465.1@29,I,I-A,2235
GCA_000521465.1@7,I,I-B,15072
GCA_000521485.1@1,II,II-A,2015
GCA_000521605.1@6,II,II-A,5186
GCA_000521655.1@15,I,I-C,8141
GCA_000521685.1@15,I,I-C,9553
GCA_000521695.1@15,I,I-C,11591
GCA_000521725.1@25,II,II-A,8068
GCA_000521725.1@7,I,I-C,10336
GCA_000521745.1@27,II,II-A,8263
GCA_000521745.1@7,I,I-C,12278
GCA_000521765.1@28,I,I-C,13275
GCA_000521765.1@4,I,I-C,14840
GCA_000522965.1@9,I,I-B,11800
GCA_000523235.1@4,I,I-E,8982
GCA_000523275.1@10,I,I-A,4063
GCA_000523295.1@9,I,I-B,11794
GCA_000523315.1@9,I,I-B,11604
GCA_000523335.1@9,I,I-B,11776
GCA_000523355.1@9,I,I-B,11800
GCA_000523555.1@20,I,I-B,12090
GCA_000523555.1@4,III,III-D,29964
GCA_000523555.1@8,III,III-A,10810
GCA_000524215.1@12,I,I-B,10675
GCA_000524215.1@7,III,III-A,10655
GCA_000524235.1@7,I,I-B,13335
GCA_000524335.1@5,I,I-E,10407
GCA_000524395.1@1,I,I-B,15560
GCA_000524395.1@31,III,III-D,8397
GCA_000524395.1@34,III,III-D,13113
GCA_000525715.1@21,I,I-E,15227
GCA_000525715.1@37,I,I-B,10364
GCA_000525715.1@7,V,V-F1,4839
GCA_000525775.1@2,I,I-C,10415
GCA_000525855.1@16,I,I-B,9948
GCA_000525875.1@46,II,II-A,6254
GCA_000525875.1@8,Unknown,,6444
GCA_000525915.1@7,II,II-A,7457
GCA_000525995.1@22,Unknown,,8006
GCA_000525995.1@45,I,I-B,9797
GCA_000526155.1@11,III,III-A,21503
GCA_000526155.1@4,I,I-B,13316
GCA_000526195.1@16,III,III-B,6702
GCA_000526195.1@27,III,III-B,3423
GCA_000526195.1@29,III,III-B,11473
GCA_000526195.1@6,I,I-B,12611
GCA_000526215.1@5,I,I-G,10597
GCA_000526255.1@18,I,I-E,10530
GCA_000526375.1@8,I,I-B,12546
GCA_000526415.1@1,I,I-E,10023
GCA_000526415.1@26,Unknown,,3150
GCA_000526415.1@37,Unknown,,1275
GCA_000526415.1@46,I,I-A,5917
GCA_000526435.1@17,I,I-B,10245
GCA_000526495.1@19,Unknown,,4192
GCA_000526495.1@21,I,I-B,12160
GCA_000526495.1@27,I,I-B,9089
GCA_000526495.1@37,I,I-C,11573
GCA_000526695.1@10,I,I-F,10558
GCA_000526755.1@21,Unknown,,1003
GCA_000526775.1@6,V,V-F,3321
GCA_000526795.1@13,III,III-A,12004
GCA_000526795.1@14,Unknown,,2036
GCA_000526795.1@4,II,II-A,5412
GCA_000526815.1@5,II,II-A,8613
GCA_000526995.1@5,Unknown,,3023
GCA_000527035.1@6,Unknown,,5742
GCA_000527095.1@12,I,I-F,11868
GCA_000527095.1@23,I,I-E,6327
GCA_000527095.1@3,I,I-G,11981
GCA_000527095.1@30,III,III-A,16592
GCA_000527155.1@17,I,I-E,10024
GCA_000527155.1@30,I,I-E,11190
GCA_000527255.1@7,I,I-F,9892
GCA_000527275.1@9,I,I-F,9785
GCA_000529525.1@15,I,I-A,2947
GCA_000529525.1@7,III,III-A,16973
GCA_000531095.1@20,I,I-G,16869
GCA_000531125.1@8,III,III-C,6669
GCA_000531125.1@9,I,I-B,21621
GCA_000534275.1@5,I,I-F,12156
GCA_000534395.1@11,I,I-F,9172
GCA_000550785.1@15,I,I-G,7076
GCA_000550785.1@4,I,I-E,14984
GCA_000550805.1@11,II,II-A,9794
GCA_000559025.1@15,I,I-C,10884
GCA_000559025.1@4,I,I-F,11657
GCA_000564855.1@8,Unknown,,1647
GCA_000564855.1@87,I,I-E,10096
GCA_000565015.1@6,II,II-A,5673
GCA_000565305.1@1,Unknown,,2076
GCA_000565305.1@16,V,V-F1,6608
GCA_000565305.1@17,III,III-A,7241
GCA_000565305.1@18,III,III-A,9703
GCA_000565305.1@19,III,III-A,9034
GCA_000565305.1@35,III,III-A,11165
GCA_000565305.1@42,Unknown,,1870
GCA_000566685.1@5,I,I-B,14346
GCA_000568195.1@3,I,I-F,9163
GCA_000568255.1@33,III,III-B,13920
GCA_000568385.1@1,I,I-E,8808
GCA_000568455.1@6,Unknown,,2646
GCA_000568815.1@3,I,I-B,18997
GCA_000572125.1@30,III,III-A,9486
GCA_000572155.1@30,III,III-A,9486
GCA_000572175.1@30,III,III-A,9486
GCA_000572195.1@30,III,III-A,9486
GCA_000576085.2@43,I,I-E,9585
GCA_000576085.2@7,I,I-E,10596
GCA_000576145.2@7,I,I-E,10331
GCA_000576185.2@30,I,I-E,9757
GCA_000576185.2@8,I,I-E,11400
GCA_000576245.1@7,IV,IV-A3,6342
GCA_000576285.1@18,I,I-E,10159
GCA_000576285.1@27,Unknown,,2198
GCA_000576285.1@35,Unknown,,1859
GCA_000576305.1@7,I,I-C,11706
GCA_001315125.1@7,I,I-C,11706
GCA_000576385.2@1,I,I-B,24069
GCA_000576475.1@3,I,I-F_T,5246
GCA_000576615.1@4,II,II-A,5466
GCA_000576635.1@3,I,I-C,10614
GCA_000577555.1@1,I,I-E,13945
GCA_000577745.1@1,II,II-A,6437
GCA_000577745.1@26,I,I-B,9485
GCA_000577895.1@13,Unknown,,4848
GCA_000577895.1@4,I,I-B,14645
GCA_000582515.1@15,I,I-F,9360
GCA_000582515.1@7,Unknown,,3327
GCA_000582535.1@4,II,II-A,5988
GCA_000582685.1@13,III,III-B,10763
GCA_000582685.1@22,Unknown,,3368
GCA_000582685.1@29,I,I-D,16301
GCA_000582685.1@55,V,V-K,7674
GCA_000582685.1@63,III,III-B,8550
GCA_000582685.1@64,III,III-B,15930
GCA_000582685.1@73,III,III-D,13357
GCA_000582685.1@74,V,V-F1,21513
GCA_000583655.1@13,I,I-E,9522
GCA_000583655.1@2,Unknown,,2139
GCA_000583655.1@20,Unknown,,1134
GCA_000583675.1@4,I,I-C,9497
GCA_000583755.1@18,II,II-A,3322
GCA_000583775.1@7,II,II-A,5437
GCA_000583815.1@5,I,I-E,9624
GCA_000584935.1@13,I,I-C,13569
GCA_000584935.1@8,II,II-A,5790
GCA_000585115.1@1,I,I-B,12129
GCA_000585155.1@15,II,II-A,5121
GCA_000585175.1@15,II,II-A,5121
GCA_000585215.1@10,I,I-E,14369
GCA_000585215.1@17,I,I-E,11744
GCA_000585215.1@25,I,I-G,5938
GCA_000585215.1@4,I,I-C,9109
GCA_000585235.1@5,I,I-E,13036
GCA_000585335.1@17,III,III-A,10793
GCA_000585335.1@37,II,II-A,7329
GCA_000585335.1@6,I,I-B,10764
GCA_000585355.1@2,I,I-B,18990
GCA_000585395.1@18,Unknown,,2681
GCA_000585395.1@6,Unknown,,1588
GCA_000585495.1@31,Unknown,,2389
GCA_000585495.1@41,Unknown,,3237
GCA_000585495.1@5,I,I-B,10907
GCA_000585625.1@4,I,I-C,11970
GCA_000586475.1@1,III,III-B,825
GCA_000586475.1@3,I,I-A,970
GCA_000586475.1@4,III,III-B,16262
GCA_000586475.1@6,III,III-A,2070
GCA_000586615.1@14,V,V-F,3257
GCA_000586615.1@21,III,III-A,9163
GCA_000590415.1@5,I,I-A,6435
GCA_000590415.1@6,II,II-A,6971
GCA_000590535.2@18,Unknown,,3075
GCA_000590535.2@26,I,I-F,9421
GCA_000590555.1@5,II,II-A,3292
GCA_000590885.1@8,I,I-F,12808
GCA_000591035.1@27,I,I-A,12865
GCA_000591035.1@7,I,I-A,14202
GCA_000597785.2@14,I,I-F,9864
GCA_000597865.1@6,I,I-C,5700
GCA_000597985.1@6,I,I-C,12480
GCA_000598085.1@6,I,I-B,9761
GCA_000599565.1@4,I,I-E,13668
GCA_000599565.1@6,I,I-E,9346
GCA_000599605.1@16,II,II-A,6589
GCA_000599865.1@16,I,I-B,8536
GCA_000599865.1@17,I,I-A,9475
GCA_000599945.1@2,III,III-B,15349
GCA_000599945.1@3,III,III-B,7537
GCA_000599945.1@4,I,I-A,3085
GCA_000599985.1@56,I,I-E,7429
GCA_000600355.1@17,I,I-B,8661
GCA_000600355.1@5,III,III-A,13876
GCA_000600355.1@6,I,I-B,12071
GCA_000600995.1@1,I,I-A,4689
GCA_000601455.1@2,I,I-A,17611
GCA_000601485.1@5,I,I-A,2280
GCA_000611145.2@6,Unknown,,1373
GCA_000612035.1@7,I,I-F,4369
GCA_000612055.1@3,I,I-E,11538
GCA_000612125.1@17,I,I-C,12848
GCA_000612185.1@4,I,I-A,9310
GCA_000612265.1@1,I,I-B,13601
GCA_000612265.1@16,I,I-C,11831
GCA_000612265.1@8,III,III-B,13160
GCA_000612445.1@15,I,I-B,11184
GCA_000612445.1@3,I,I-E,10442
GCA_000612625.1@5,I,I-C,10291
GCA_000612685.1@3,I,I-F,16959
GCA_000612705.1@5,I,I-G,11061
GCA_000612725.1@7,I,I-E,13989
GCA_000612805.1@22,I,I-C,11049
GCA_000612805.1@34,Unknown,,2670
GCA_000612805.1@6,III,III-D,14040
GCA_000612845.1@18,Unknown,,2116
GCA_000612845.1@5,I,I-B,9523
GCA_000613105.1@6,I,I-F,8231
GCA_000613205.1@5,Unknown,,769
GCA_000613325.1@3,II,II-A,12296
GCA_000613345.1@13,II,II-A,5817
GCA_000613345.1@14,Unknown,,5712
GCA_000613345.1@5,II,II-A,5885
GCA_000613365.1@1,II,II-A,6643
GCA_000613405.1@15,I,I-B,10234
GCA_000613405.1@2,Unknown,,2462
GCA_000613445.1@1,I,I-A,1815
GCA_000613445.1@11,I,I-A,4378
GCA_000613485.1@5,II,II-A,7010
GCA_000613505.1@7,I,I-B,8938
GCA_000613525.1@5,V,V-A,9763
GCA_000613565.1@8,II,II-A,6493
GCA_000613645.1@3,III,III-D,16636
GCA_000613645.1@4,I,I-A,5587
GCA_000613705.1@11,III,III-D,15834
GCA_000613705.1@25,I,I-C,12775
GCA_000613705.1@9,Unknown,,1559
GCA_000613725.1@16,VI,VI,4621
GCA_000613725.1@8,II,II-A,6470
GCA_000613765.1@1,II,II-A,6739
GCA_000613785.1@14,II,II-A,7897
GCA_000613905.1@1,I,I-C,9613
GCA_000613925.1@4,II,II-A,6592
GCA_000613965.1@1,III,III-D,14301
GCA_000613965.1@5,I,I-C,10233
GCA_000613985.1@5,II,II-A,7480
GCA_000614025.1@10,II,II-A,6210
GCA_000614025.1@9,VI,VI,4376
GCA_000614065.1@11,II,II-A,6472
GCA_000614105.1@11,Unknown,,2111
GCA_000614185.1@1,II,II-A,8411
GCA_000614185.1@6,I,I-C,8205
GCA_000614205.1@17,VI,VI,3983
GCA_000614205.1@4,II,II-A,6552
GCA_000614285.1@1,III,III-A,14179
GCA_000614285.1@30,II,II-A,5978
GCA_000614325.1@16,V,V-A,6723
GCA_000614325.1@6,I,I-C,9106
GCA_000614355.1@28,III,III-B,13079
GCA_000614355.1@4,I,I-C,10193
GCA_000614385.1@4,I,I-B,11974
GCA_000614585.1@7,I,I-A,4127
GCA_000615725.1@1,I,I-E,9614
GCA_000615765.1@1,Unknown,,4008
GCA_000615765.1@4,I,I-E,6370
GCA_000615805.1@7,II,II-A,6457
GCA_000615905.1@14,II,II-A,6480
GCA_000615905.1@20,II,II-A,6368
GCA_000617865.1@1,I,I-E,13928
GCA_000617945.1@1,III,III-B,15025
GCA_000617945.1@10,Unknown,,2434
GCA_000617945.1@7,I,I-B,9167
GCA_000619805.1@20,Unknown,,7164
GCA_000619805.1@33,I,I-B,17803
GCA_000619825.1@4,VI,VI,6472
GCA_000619885.1@7,I,I-F,15305
GCA_000619905.2@7,I,I-F,9268
GCA_000619945.1@1,Unknown,,2413
GCA_000619945.1@9,I,I-B,23828
GCA_000619965.1@1,I,I-E,9230
GCA_000619965.1@7,I,I-A,6918
GCA_000620025.1@17,I,I-F,11650
GCA_000620025.1@5,Unknown,,2389
GCA_000620065.1@13,I,I-E,13202
GCA_000620065.1@20,Unknown,,3779
GCA_000620065.1@31,I,I-C,19891
GCA_000620065.1@8,III,III-A,11267
GCA_000620085.1@7,I,I-F,11904
GCA_000620105.1@21,I,I-E,14326
GCA_000620165.1@1,I,I-A,6850
GCA_000620165.1@25,I,I-B,13932
GCA_000620345.1@45,I,I-G,9394
GCA_000620345.1@53,I,I-C,15226
GCA_000620345.1@7,I,I-E,15388
GCA_000620585.1@10,I,I-E,10140
GCA_000620705.1@20,Unknown,,1669
GCA_000620705.1@31,Unknown,,2414
GCA_000620765.1@1,I,I-C,8422
GCA_000620985.1@1,II,II-A,6212
GCA_000621105.1@3,I,I-C,13625
GCA_000621145.1@2,I,I-C,9313
GCA_000621185.1@4,I,I-E,11329
GCA_000621205.1@18,I,I-F,11966
GCA_000621205.1@7,Unknown,,2256
GCA_000621285.1@4,V,V-F,3702
GCA_000621325.1@13,III,III-B,16334
GCA_000621345.1@7,Unknown,,2756
GCA_000621505.1@1,I,I-B,15724
GCA_000621505.1@6,I,I-C,9080
GCA_000621725.1@6,V,V-A,6520
GCA_000621785.1@5,Unknown,,1556
GCA_000621825.1@4,I,I-C,8588
GCA_000621885.1@2,Unknown,,3301
GCA_000621905.1@2,III,III-D,14399
GCA_000621925.1@1,II,II-A,6634
GCA_000621945.1@6,II,II-A,7475
GCA_000622065.1@4,II,II-A,7708
GCA_000622225.1@1,I,I-E,8961
GCA_000622245.1@13,Unknown,,2428
GCA_000622245.1@6,III,III-A,18436
GCA_000622405.1@7,II,II-A,5365
GCA_000622895.1@11,I,I-C,9721
GCA_000626595.1@6,II,II-A,6165
GCA_000626635.1@5,II,II-A,7788
GCA_000632375.1@11,I,I-F,9430
GCA_000632375.1@20,I,I-E,10533
GCA_000632415.1@5,IV,IV-B,3973
GCA_000632495.1@12,V,V-F,3776
GCA_000632495.1@6,I,I-A,1507
GCA_000633375.1@3,I,I-B,10071
GCA_000633595.2@20,III,III-A,8273
GCA_000633595.2@21,Unknown,,5243
GCA_000633635.1@34,Unknown,,3280
GCA_000633635.1@44,Unknown,,4490
GCA_000647835.1@2,I,I-C,9422
GCA_000648235.2@45,Unknown,,9462
GCA_000648295.1@4,III,III-B,11893
GCA_000648295.1@42,I,I-B,12581
GCA_000648615.1@6,I,I-B,9112
GCA_000648635.1@1,I,I-B,12129
GCA_000649315.1@29,Unknown,,3210
GCA_000649315.1@30,III,III-A,11839
GCA_000652395.1@33,Unknown,,10686
GCA_000652395.1@35,III,III-A,11599
GCA_000652435.1@20,III,III-A,17394
GCA_000652515.1@20,Unknown,,3648
GCA_000652515.1@21,III,III-A,9686
GCA_000652535.1@33,III,III-A,23140
GCA_000652695.1@20,III,III-A,15571
GCA_000652755.1@40,III,III-A,15571
GCA_000652775.1@45,III,III-A,15571
GCA_000652795.1@21,III,III-A,16240
GCA_000652855.1@33,III,III-A,16651
GCA_000653055.1@20,III,III-A,15571
GCA_000653315.1@20,III,III-A,17412
GCA_000653335.1@29,Unknown,,6661
GCA_000653335.1@30,III,III-A,14938
GCA_000653655.1@29,Unknown,,3648
GCA_000653655.1@30,III,III-A,10776
GCA_000653995.1@29,III,III-A,15571
GCA_000654035.1@33,III,III-A,17029
GCA_000654055.1@29,III,III-A,16555
GCA_000654095.1@29,III,III-A,16424
GCA_000654155.1@20,III,III-A,15603
GCA_000654195.1@20,III,III-A,15571
GCA_000654215.1@33,III,III-A,16468
GCA_000654675.1@42,III,III-A,26098
GCA_000654695.1@43,Unknown,,5550
GCA_000654695.1@44,III,III-A,11381
GCA_000655215.1@5,III,III-A,15821
GCA_000656735.1@28,III,III-A,15571
GCA_000656755.1@33,III,III-A,15571
GCA_000656795.1@33,III,III-A,16502
GCA_000656855.1@33,III,III-A,16484
GCA_000657075.1@33,III,III-A,16583
GCA_000659045.1@14,III,III-A,15284
GCA_000659145.1@14,III,III-A,18760
GCA_000659205.1@33,Unknown,,6718
GCA_000659205.1@34,III,III-A,12953
GCA_000659225.1@14,III,III-A,19433
GCA_000659245.1@33,III,III-A,15571
GCA_000659285.1@20,III,III-A,16303
GCA_000659345.1@21,III,III-A,10559
GCA_000659345.1@23,Unknown,,3648
GCA_000659365.1@20,III,III-A,15571
GCA_000659385.1@33,III,III-A,15571
GCA_000659405.1@30,III,III-A,15571
GCA_000659425.1@33,III,III-A,16506
GCA_000659445.1@45,III,III-A,18618
GCA_000659465.1@33,Unknown,,3648
GCA_000659465.1@34,III,III-A,9466
GCA_000659485.1@30,III,III-A,16133
GCA_000659525.1@20,III,III-A,20489
GCA_000659545.1@29,III,III-A,17156
GCA_000659605.1@24,III,III-A,15571
GCA_000659625.1@23,III,III-A,16689
GCA_000659645.1@20,III,III-A,16359
GCA_000659665.1@34,III,III-A,16626
GCA_000659685.1@14,III,III-A,17147
GCA_000659705.1@33,III,III-A,21472
GCA_000659725.1@14,III,III-A,16672
GCA_000659765.1@34,III,III-A,10559
GCA_000659765.1@35,Unknown,,3648
GCA_000659785.1@21,III,III-A,21283
GCA_000659805.1@26,III,III-A,15643
GCA_000659845.1@32,III,III-A,18027
GCA_000659865.1@21,III,III-A,16393
GCA_000659945.1@14,III,III-A,17174
GCA_000660245.1@14,III,III-A,17938
GCA_000660305.1@20,III,III-A,19874
GCA_000660345.1@14,III,III-A,18349
GCA_000660445.1@41,III,III-A,20434
GCA_000660625.1@14,III,III-A,22959
GCA_000660725.1@29,Unknown,,9199
GCA_000660725.1@30,III,III-A,10122
GCA_000660745.1@22,III,III-A,9391
GCA_000660745.1@23,I,I-A,7372
GCA_000660765.1@29,III,III-A,16786
GCA_000660785.1@14,III,III-A,17259
GCA_000660865.1@14,III,III-A,15571
GCA_000660965.1@20,III,III-A,17239
GCA_000660965.1@31,III,III-A,5842
GCA_000661025.1@14,III,III-A,15571
GCA_000661145.1@30,III,III-A,17985
GCA_000661405.1@21,III,III-A,15571
GCA_000661445.1@14,III,III-A,17464
GCA_000661465.1@23,III,III-A,10559
GCA_000661465.1@25,Unknown,,3648
GCA_000661485.1@14,III,III-A,15571
GCA_000661505.1@21,III,III-A,13238
GCA_000661505.1@22,Unknown,,3648
GCA_000661525.1@33,III,III-A,18323
GCA_000661895.1@20,I,I-A,5813
GCA_000661895.1@5,I,I-C,10595
GCA_000666345.1@30,Unknown,,2919
GCA_000666345.1@31,III,III-A,11389
GCA_000666705.1@42,III,III-A,17447
GCA_000667305.1@24,III,III-A,17088
GCA_000667645.1@24,III,III-A,17671
GCA_000668055.1@29,III,III-A,13521
GCA_000669635.1@33,III,III-A,19609
GCA_000669655.1@5,III,III-A,9740
GCA_000669655.1@6,Unknown,,3648
GCA_000669675.1@20,III,III-A,17421
GCA_000669715.1@30,III,III-A,15237
GCA_000670355.1@32,III,III-A,19684
GCA_000671055.1@25,III,III-A,15571
GCA_000671295.1@8,I,I-E,12462
GCA_000671835.1@14,III,III-A,17257
GCA_000671855.1@28,III,III-A,15571
GCA_000671875.1@28,III,III-A,17472
GCA_000671895.1@28,III,III-A,16580
GCA_000671935.1@20,III,III-A,18025
GCA_000672015.1@28,III,III-A,15648
GCA_000672035.1@20,III,III-A,15571
GCA_000672055.1@14,III,III-A,15571
GCA_000672115.1@41,III,III-A,15571
GCA_000672135.1@28,III,III-A,20845
GCA_000672175.1@28,III,III-A,17724
GCA_000672195.1@29,Unknown,,6439
GCA_000672195.1@30,III,III-A,10559
GCA_000672215.1@20,III,III-A,15571
GCA_000672255.1@14,III,III-A,12949
GCA_000672255.1@15,Unknown,,3648
